# metadata = MapMyCellsInput_10xWholeMouseBrain(CCN20230722)_HierarchicalMapping_UTC_1777211802468.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_SUPT", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "supertype", "cluster"]
# algorithm: 'hierarchical'; codebase: http://github.com/AllenInstitute/cell_type_mapper; version: 1.6.0
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
MC_SC_17_s03L_381,CS20230722_CLAS_01,01 IT-ET Glut,0.5400,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.4200,CS20230722_SUPT_0021,0021 L5 IT CTX Glut_4,0.7600,CS20230722_CLUS_0064,0064 L5 IT CTX Glut_4,169,0.5800
MC_SC_17_s03L_382,CS20230722_CLAS_01,01 IT-ET Glut,0.4400,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2200,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.9400,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.7000
MC_SC_17_s03L_383,CS20230722_CLAS_24,24 MY Glut,0.3000,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2500,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.6200,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.3500
MC_SC_17_s03L_384,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.7000,CS20230722_SUPT_0050,0050 IT AON-TT-DP Glut_5,0.4600,CS20230722_CLUS_0185,0185 IT AON-TT-DP Glut_5,287,0.3700
MC_SC_17_s03L_385,CS20230722_CLAS_23,23 P Glut,0.3600,CS20230722_SUBC_229,229 PB-NTS Phox2b Ebf3 Lmx1b Glut,0.3200,CS20230722_SUPT_0944,0944 PB-NTS Phox2b Ebf3 Lmx1b Glut_2,0.6100,CS20230722_CLUS_4167,4167 PB-NTS Phox2b Ebf3 Lmx1b Glut_2,4325,0.2500
MC_SC_17_s03L_386,CS20230722_CLAS_01,01 IT-ET Glut,0.7900,CS20230722_SUBC_018,018 L2 IT PPP-APr Glut,0.3900,CS20230722_SUPT_0081,0081 L2 IT PPP-APr Glut_2,0.5800,CS20230722_CLUS_0323,0323 L2 IT PPP-APr Glut_2,4,0.3600
MC_SC_17_s03L_387,CS20230722_CLAS_01,01 IT-ET Glut,0.7900,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.3200,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.7300,CS20230722_CLUS_0210,0210 MEA Slc17a7 Glut_2,161,0.3000
MC_SC_17_s03L_388,CS20230722_CLAS_01,01 IT-ET Glut,0.4700,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.6900,CS20230722_SUPT_0050,0050 IT AON-TT-DP Glut_5,0.4500,CS20230722_CLUS_0185,0185 IT AON-TT-DP Glut_5,287,0.3800
MC_SC_17_s03L_389,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.3400,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.8100,CS20230722_CLUS_0226,0226 LA-BLA-BMA-PA Glut_1,447,0.4400
MC_SC_17_s03L_390,CS20230722_CLAS_01,01 IT-ET Glut,0.3600,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.3900,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.5000,CS20230722_CLUS_0077,0077 L4/5 IT CTX Glut_2,180,0.1700
MC_SC_17_s03L_391,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.1800,CS20230722_SUPT_0046,0046 IT AON-TT-DP Glut_1,0.5000,CS20230722_CLUS_0168,0168 IT AON-TT-DP Glut_1,269,0.3400
MC_SC_17_s03L_392,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.3500,CS20230722_SUPT_0015,0015 L6 IT CTX Glut_3,0.7800,CS20230722_CLUS_0045,0045 L6 IT CTX Glut_3,107,0.5400
MC_SC_17_s03L_393,CS20230722_CLAS_24,24 MY Glut,0.4100,CS20230722_SUBC_251,251 NTS Dbh Glut,0.4300,CS20230722_SUPT_1005,1005 NTS Dbh Glut_2,0.3300,CS20230722_CLUS_4533,4533 NTS Dbh Glut_2,3936,0.2900
MC_SC_17_s03L_394,CS20230722_CLAS_01,01 IT-ET Glut,0.9300,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.2300,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.7100,CS20230722_CLUS_0221,0221 LA-BLA-BMA-PA Glut_1,438,0.4800
MC_SC_17_s03L_395,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_017,017 CA3 Glut,0.3300,CS20230722_SUPT_0076,0076 CA3 Glut_2,0.3200,CS20230722_CLUS_0303,0303 CA3 Glut_2,415,0.2600
MC_SC_17_s03L_396,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.5000,CS20230722_SUPT_0050,0050 IT AON-TT-DP Glut_5,0.4900,CS20230722_CLUS_0185,0185 IT AON-TT-DP Glut_5,287,0.2000
MC_SC_17_s03L_397,CS20230722_CLAS_01,01 IT-ET Glut,0.5700,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.5700,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4500,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3200
MC_SC_17_s03L_398,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2300,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.7000,CS20230722_CLUS_0074,0074 L4/5 IT CTX Glut_1,198,0.2600
MC_SC_17_s03L_399,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.2000,CS20230722_SUPT_0007,0007 L5/6 IT TPE-ENT Glut_1,0.8100,CS20230722_CLUS_0025,0025 L5/6 IT TPE-ENT Glut_1,165,0.4900
MC_SC_17_s03L_400,CS20230722_CLAS_01,01 IT-ET Glut,0.4400,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2300,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.9800,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.8300
MC_SC_17_s03L_401,CS20230722_CLAS_01,01 IT-ET Glut,0.4100,CS20230722_SUBC_017,017 CA3 Glut,0.2100,CS20230722_SUPT_0078,0078 CA3 Glut_4,0.5000,CS20230722_CLUS_0315,0315 CA3 Glut_4,421,0.4400
MC_SC_17_s03L_402,CS20230722_CLAS_01,01 IT-ET Glut,0.3000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2500,CS20230722_SUPT_0025,0025 L4/5 IT CTX Glut_3,0.4100,CS20230722_CLUS_0085,0085 L4/5 IT CTX Glut_3,167,0.2700
MC_SC_17_s03L_403,CS20230722_CLAS_24,24 MY Glut,0.4300,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2500,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.4700,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.4100
MC_SC_17_s03L_404,CS20230722_CLAS_24,24 MY Glut,0.3700,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3100,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.6500,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.5100
MC_SC_17_s03L_405,CS20230722_CLAS_24,24 MY Glut,0.3600,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2000,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.4500,CS20230722_CLUS_4229,4229 NTS Phox2b Glut_1,3900,0.3200
MC_SC_17_s03L_406,CS20230722_CLAS_01,01 IT-ET Glut,0.8000,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.2600,CS20230722_SUPT_0007,0007 L5/6 IT TPE-ENT Glut_1,0.8400,CS20230722_CLUS_0025,0025 L5/6 IT TPE-ENT Glut_1,165,0.5500
MC_SC_17_s03L_407,CS20230722_CLAS_01,01 IT-ET Glut,0.4000,CS20230722_SUBC_026,026 NLOT Rho Glut,0.2100,CS20230722_SUPT_0102,0102 NLOT Rho Glut_1,1.0000,CS20230722_CLUS_0402,0402 NLOT Rho Glut_1,298,1.0000
MC_SC_17_s03L_408,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.3500,CS20230722_SUPT_0015,0015 L6 IT CTX Glut_3,0.6700,CS20230722_CLUS_0045,0045 L6 IT CTX Glut_3,107,0.4500
MC_SC_17_s03L_409,CS20230722_CLAS_01,01 IT-ET Glut,0.3500,CS20230722_SUBC_020,020 L2/3 IT RSP Glut,0.2500,CS20230722_SUPT_0088,0088 L2/3 IT RSP Glut_2,0.9200,CS20230722_CLUS_0343,0343 L2/3 IT RSP Glut_2,314,0.4500
MC_SC_17_s03L_410,CS20230722_CLAS_24,24 MY Glut,0.5600,CS20230722_SUBC_245,245 SPVI-SPVC Tlx3 Ebf3 Glut,0.3000,CS20230722_SUPT_0982,0982 SPVI-SPVC Tlx3 Ebf3 Glut_2,0.4000,CS20230722_CLUS_4418,4418 SPVI-SPVC Tlx3 Ebf3 Glut_2,4257,0.3500
MC_SC_17_s03L_411,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.2100,CS20230722_SUPT_0014,0014 L6 IT CTX Glut_2,0.5600,CS20230722_CLUS_0038,0038 L6 IT CTX Glut_2,105,0.3000
MC_SC_17_s03L_412,CS20230722_CLAS_01,01 IT-ET Glut,0.5200,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2500,CS20230722_SUPT_0050,0050 IT AON-TT-DP Glut_5,0.3200,CS20230722_CLUS_0184,0184 IT AON-TT-DP Glut_5,281,0.2500
MC_SC_17_s03L_413,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.1800,CS20230722_SUPT_0012,0012 L5/6 IT TPE-ENT Glut_6,0.2700,CS20230722_CLUS_0032,0032 L5/6 IT TPE-ENT Glut_6,155,0.2700
MC_SC_17_s03L_414,CS20230722_CLAS_01,01 IT-ET Glut,0.9500,CS20230722_SUBC_017,017 CA3 Glut,0.2300,CS20230722_SUPT_0077,0077 CA3 Glut_3,0.4800,CS20230722_CLUS_0310,0310 CA3 Glut_3,434,0.2700
MC_SC_17_s03L_415,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.1700,CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,0.3900,CS20230722_CLUS_0089,0089 L4/5 IT CTX Glut_4,153,0.1800
MC_SC_17_s03L_416,CS20230722_CLAS_24,24 MY Glut,0.2700,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3100,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.5300,CS20230722_CLUS_4233,4233 NTS Phox2b Glut_1,3904,0.1800
MC_SC_17_s03L_417,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_017,017 CA3 Glut,0.4400,CS20230722_SUPT_0076,0076 CA3 Glut_2,0.3100,CS20230722_CLUS_0306,0306 CA3 Glut_2,436,0.2700
MC_SC_17_s03L_418,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_017,017 CA3 Glut,0.2400,CS20230722_SUPT_0079,0079 CA3 Glut_5,0.2400,CS20230722_CLUS_0317,0317 CA3 Glut_5,418,0.2100
MC_SC_17_s03L_419,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_017,017 CA3 Glut,0.6300,CS20230722_SUPT_0075,0075 CA3 Glut_1,0.6800,CS20230722_CLUS_0298,0298 CA3 Glut_1,429,0.3900
MC_SC_17_s03L_420,CS20230722_CLAS_01,01 IT-ET Glut,0.4100,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.3100,CS20230722_SUPT_0050,0050 IT AON-TT-DP Glut_5,0.4900,CS20230722_CLUS_0185,0185 IT AON-TT-DP Glut_5,287,0.2600
MC_SC_17_s03L_421,CS20230722_CLAS_24,24 MY Glut,0.4200,CS20230722_SUBC_261,261 HB Calcb Chol,0.3800,CS20230722_SUPT_1026,1026 HB Calcb Chol_2,0.3000,CS20230722_CLUS_4602,4602 HB Calcb Chol_2,8955,0.3000
MC_SC_17_s03L_422,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.1700,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8400,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.5700
MC_SC_17_s03L_423,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.2100,CS20230722_SUPT_0021,0021 L5 IT CTX Glut_4,0.6400,CS20230722_CLUS_0064,0064 L5 IT CTX Glut_4,169,0.4100
MC_SC_17_s03L_424,CS20230722_CLAS_24,24 MY Glut,0.2400,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3700,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.6500,CS20230722_CLUS_4292,4292 NTS Phox2b Glut_8,4249,0.3100
MC_SC_17_s03L_425,CS20230722_CLAS_24,24 MY Glut,0.2700,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3400,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.6300,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.2700
MC_SC_17_s03L_426,CS20230722_CLAS_01,01 IT-ET Glut,0.5100,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.3400,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.2600,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.2600
MC_SC_17_s03L_427,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_017,017 CA3 Glut,0.5500,CS20230722_SUPT_0075,0075 CA3 Glut_1,0.5600,CS20230722_CLUS_0298,0298 CA3 Glut_1,429,0.3900
MC_SC_17_s03L_428,CS20230722_CLAS_01,01 IT-ET Glut,0.6100,CS20230722_SUBC_023,023 SUB-ProS Glut,0.3200,CS20230722_SUPT_0098,0098 SUB-ProS Glut_3,0.3900,CS20230722_CLUS_0397,0397 SUB-ProS Glut_3,375,0.3900
MC_SC_17_s03L_429,CS20230722_CLAS_24,24 MY Glut,0.5600,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2500,CS20230722_SUPT_0961,0961 NTS Phox2b Glut_3,0.2200,CS20230722_CLUS_4254,4254 NTS Phox2b Glut_3,3956,0.1100
MC_SC_17_s03L_430,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4000,CS20230722_SUPT_0049,0049 IT AON-TT-DP Glut_4,0.3600,CS20230722_CLUS_0179,0179 IT AON-TT-DP Glut_4,282,0.3600
MC_SC_17_s03L_431,CS20230722_CLAS_01,01 IT-ET Glut,0.3200,CS20230722_SUBC_017,017 CA3 Glut,0.2100,CS20230722_SUPT_0078,0078 CA3 Glut_4,0.4400,CS20230722_CLUS_0315,0315 CA3 Glut_4,421,0.4200
MC_SC_17_s03L_432,CS20230722_CLAS_01,01 IT-ET Glut,0.2600,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2500,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.7000,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.2700
MC_SC_17_s03L_433,CS20230722_CLAS_01,01 IT-ET Glut,0.5100,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.2100,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.5500,CS20230722_CLUS_0226,0226 LA-BLA-BMA-PA Glut_1,447,0.1900
MC_SC_17_s03L_434,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_017,017 CA3 Glut,0.2900,CS20230722_SUPT_0075,0075 CA3 Glut_1,0.5100,CS20230722_CLUS_0300,0300 CA3 Glut_1,431,0.3000
MC_SC_17_s03L_435,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2700,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.4100,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.3700
MC_SC_17_s03L_436,CS20230722_CLAS_01,01 IT-ET Glut,0.5900,CS20230722_SUBC_001,001 CLA-EPd-CTX Car3 Glut,0.1800,CS20230722_SUPT_0001,0001 CLA-EPd-CTX Car3 Glut_1,0.9400,CS20230722_CLUS_0001,0001 CLA-EPd-CTX Car3 Glut_1,128,0.4300
MC_SC_17_s03L_437,CS20230722_CLAS_24,24 MY Glut,0.5300,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3900,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.7200,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.6400
MC_SC_17_s03L_438,CS20230722_CLAS_01,01 IT-ET Glut,0.9500,CS20230722_SUBC_009,009 L2/3 IT PIR-ENTl Glut,0.2100,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,0.5800,CS20230722_CLUS_0158,0158 L2/3 IT PIR-ENTl Glut_4,263,0.3700
MC_SC_17_s03L_439,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.2200,CS20230722_SUPT_0015,0015 L6 IT CTX Glut_3,0.4300,CS20230722_CLUS_0045,0045 L6 IT CTX Glut_3,107,0.3300
MC_SC_17_s03L_440,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.4300,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.7900,CS20230722_CLUS_0226,0226 LA-BLA-BMA-PA Glut_1,447,0.5100
MC_SC_17_s03L_441,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.7300,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4300,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3500
MC_SC_17_s03L_442,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.2400,CS20230722_SUPT_0090,0090 L5 ET CTX Glut_1,0.6100,CS20230722_CLUS_0357,0357 L5 ET CTX Glut_1,409,0.3900
MC_SC_17_s03L_443,CS20230722_CLAS_24,24 MY Glut,0.4000,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3900,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.7400,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.7200
MC_SC_17_s03L_444,CS20230722_CLAS_24,24 MY Glut,0.2100,CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.2300,CS20230722_SUPT_0992,0992 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,0.7000,CS20230722_CLUS_4481,4481 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4317,0.2400
MC_SC_17_s03L_445,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2500,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8500,CS20230722_CLUS_0212,0212 MEA Slc17a7 Glut_2,487,0.1600
MC_SC_17_s03L_446,CS20230722_CLAS_01,01 IT-ET Glut,0.7100,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.3200,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.9200,CS20230722_CLUS_0206,0206 MEA Slc17a7 Glut_2,2548,0.3200
MC_SC_17_s03L_447,CS20230722_CLAS_24,24 MY Glut,0.3400,CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.2400,CS20230722_SUPT_0996,0996 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,0.2800,CS20230722_CLUS_4489,4489 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,4327,0.2800
MC_SC_17_s03L_448,CS20230722_CLAS_24,24 MY Glut,0.4400,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.6300,CS20230722_SUPT_0962,0962 NTS Phox2b Glut_4,0.6700,CS20230722_CLUS_4258,4258 NTS Phox2b Glut_4,3920,0.2600
MC_SC_17_s03L_449,CS20230722_CLAS_01,01 IT-ET Glut,0.9300,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.4400,CS20230722_SUPT_0015,0015 L6 IT CTX Glut_3,0.7200,CS20230722_CLUS_0045,0045 L6 IT CTX Glut_3,107,0.5300
MC_SC_17_s03L_450,CS20230722_CLAS_01,01 IT-ET Glut,0.9500,CS20230722_SUBC_026,026 NLOT Rho Glut,0.3000,CS20230722_SUPT_0102,0102 NLOT Rho Glut_1,1.0000,CS20230722_CLUS_0402,0402 NLOT Rho Glut_1,298,1.0000
MC_SC_17_s03L_451,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.4200,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.8300,CS20230722_CLUS_0226,0226 LA-BLA-BMA-PA Glut_1,447,0.3700
MC_SC_17_s03L_452,CS20230722_CLAS_01,01 IT-ET Glut,0.4200,CS20230722_SUBC_016,016 CA1-ProS Glut,0.5300,CS20230722_SUPT_0069,0069 CA1-ProS Glut_1,0.5700,CS20230722_CLUS_0269,0269 CA1-ProS Glut_1,358,0.2800
MC_SC_17_s03L_453,CS20230722_CLAS_01,01 IT-ET Glut,0.5200,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.5600,CS20230722_SUPT_0093,0093 L5 ET CTX Glut_4,0.5200,CS20230722_CLUS_0371,0371 L5 ET CTX Glut_4,394,0.3400
MC_SC_17_s03L_454,CS20230722_CLAS_24,24 MY Glut,0.4400,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3000,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.5300,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.3500
MC_SC_17_s03L_455,CS20230722_CLAS_01,01 IT-ET Glut,0.6300,CS20230722_SUBC_017,017 CA3 Glut,0.3000,CS20230722_SUPT_0076,0076 CA3 Glut_2,0.6800,CS20230722_CLUS_0303,0303 CA3 Glut_2,415,0.3800
MC_SC_17_s03L_456,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.4300,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.7900,CS20230722_CLUS_0221,0221 LA-BLA-BMA-PA Glut_1,438,0.4000
MC_SC_17_s03L_457,CS20230722_CLAS_01,01 IT-ET Glut,0.9500,CS20230722_SUBC_016,016 CA1-ProS Glut,0.2900,CS20230722_SUPT_0069,0069 CA1-ProS Glut_1,0.3600,CS20230722_CLUS_0269,0269 CA1-ProS Glut_1,358,0.1600
MC_SC_17_s03L_458,CS20230722_CLAS_01,01 IT-ET Glut,0.3100,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.2400,CS20230722_SUPT_0007,0007 L5/6 IT TPE-ENT Glut_1,0.8200,CS20230722_CLUS_0024,0024 L5/6 IT TPE-ENT Glut_1,115,0.4800
MC_SC_17_s03L_459,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.4300,CS20230722_SUPT_0093,0093 L5 ET CTX Glut_4,0.5800,CS20230722_CLUS_0373,0373 L5 ET CTX Glut_4,396,0.2700
MC_SC_17_s03L_460,CS20230722_CLAS_01,01 IT-ET Glut,0.2100,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.2400,CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,0.4600,CS20230722_CLUS_0062,0062 L5 IT CTX Glut_3,193,0.4300
MC_SC_17_s03L_461,CS20230722_CLAS_24,24 MY Glut,0.4200,CS20230722_SUBC_252,252 DMX VII Tbx20 Chol,0.4400,CS20230722_SUPT_1010,1010 DMX VII Tbx20 Chol_1,0.9400,CS20230722_CLUS_4555,4555 DMX VII Tbx20 Chol_1,3892,0.7600
MC_SC_17_s03L_462,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.1400,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.4700,CS20230722_CLUS_0102,0102 L4/5 IT CTX Glut_6,200,0.4000
MC_SC_17_s03L_463,CS20230722_CLAS_01,01 IT-ET Glut,0.4600,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2400,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.5900,CS20230722_CLUS_0177,0177 IT AON-TT-DP Glut_3,296,0.2100
MC_SC_17_s03L_464,CS20230722_CLAS_01,01 IT-ET Glut,0.4600,CS20230722_SUBC_017,017 CA3 Glut,0.3000,CS20230722_SUPT_0077,0077 CA3 Glut_3,0.5900,CS20230722_CLUS_0311,0311 CA3 Glut_3,416,0.2200
MC_SC_17_s03L_465,CS20230722_CLAS_24,24 MY Glut,0.3600,CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.3200,CS20230722_SUPT_0996,0996 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,0.3500,CS20230722_CLUS_4489,4489 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,4327,0.3500
MC_SC_17_s03L_466,CS20230722_CLAS_01,01 IT-ET Glut,0.8000,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.2900,CS20230722_SUPT_0095,0095 L5 ET CTX Glut_6,0.6300,CS20230722_CLUS_0382,0382 L5 ET CTX Glut_6,411,0.5700
MC_SC_17_s03L_467,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.3100,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8500,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.3200
MC_SC_17_s03L_468,CS20230722_CLAS_01,01 IT-ET Glut,0.4800,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2400,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.7900,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.2700
MC_SC_17_s03L_469,CS20230722_CLAS_24,24 MY Glut,0.3300,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.5000,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.3200,CS20230722_CLUS_4236,4236 NTS Phox2b Glut_1,15053,0.1000
