Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,egfp,dtom,slc17a6,slc32a1,slc5a7,phox2b,ralyl,tenm2,ebf3,pcp4,tshz2,alcam,celf2,meis2,rph3a,robo1,syt1,zfhx3,Area
624,MC_SC_17_s01R_221,13,5,4,False,False,True,False,False,56,10,5,11,37,0,7,4,0,5,8,0,2,1258.0
626,MC_SC_17_s01R_222,13,4,2,False,True,True,False,False,0,19,5,0,1,0,0,0,0,3,2,0,0,1057.0
627,MC_SC_17_s01R_223,13,5,4,False,False,False,True,False,3,16,11,0,3,1,2,0,2,0,4,0,0,1768.0
628,MC_SC_17_s01R_224,13,7,6,False,True,True,False,False,0,12,2,0,11,2,0,0,2,0,1,2,0,1050.0
629,MC_SC_17_s01R_225,13,4,3,False,False,False,True,False,0,24,10,5,37,0,0,1,0,0,0,2,2,2190.0
630,MC_SC_17_s01R_226,13,5,4,False,False,False,True,False,2,6,0,0,7,0,0,1,0,0,4,1,0,1746.0
632,MC_SC_17_s01R_227,13,5,3,False,False,True,False,False,0,29,5,0,0,0,0,0,5,0,0,0,4,1655.0
633,MC_SC_17_s01R_228,13,4,3,False,False,True,False,False,1,28,5,0,13,0,0,2,5,0,2,0,1,3322.0
636,MC_SC_17_s01R_229,13,3,2,False,False,True,False,False,24,16,10,8,38,0,3,7,1,7,1,1,2,822.0
637,MC_SC_17_s01R_230,13,9,5,False,False,False,True,False,1,22,38,0,126,1,0,2,9,125,16,4,0,3627.0
638,MC_SC_17_s01R_231,13,4,2,False,False,True,False,False,0,21,6,0,0,0,2,2,0,1,2,0,9,1515.0
639,MC_SC_17_s01R_232,13,7,4,False,False,True,False,False,0,9,2,0,1,0,2,2,3,1,3,0,3,1362.0
640,MC_SC_17_s01R_233,13,10,7,False,False,False,True,False,0,23,29,1,8,0,16,3,7,31,6,4,4,2564.0
644,MC_SC_17_s01R_234,13,5,3,False,False,True,False,False,0,15,11,7,17,7,5,5,0,2,1,2,6,1222.0
646,MC_SC_17_s01R_235,13,6,4,False,False,True,False,False,56,38,21,0,65,0,1,0,0,6,2,0,3,1859.0
647,MC_SC_17_s01R_236,13,3,2,False,False,False,True,False,1,1,4,0,0,0,0,1,2,0,1,0,0,660.0
648,MC_SC_17_s01R_237,13,7,4,False,False,True,False,False,0,27,18,0,6,0,0,1,3,0,5,0,2,1869.0
649,MC_SC_17_s01R_238,13,7,4,False,False,True,False,False,0,47,28,4,6,2,1,4,3,11,2,0,11,2784.0
651,MC_SC_17_s01R_239,13,5,3,False,False,False,True,False,0,6,16,0,1,0,3,0,0,0,3,0,0,1058.0
652,MC_SC_17_s01R_240,13,8,4,False,False,False,True,False,2,55,40,0,10,1,20,3,2,1,2,0,3,973.0
653,MC_SC_17_s01R_241,14,4,3,False,False,False,True,False,2,24,12,0,26,1,2,3,0,8,9,3,0,3328.0
654,MC_SC_17_s01R_242,14,4,3,False,False,True,False,False,10,7,7,0,4,1,3,2,1,3,3,0,2,1147.0
657,MC_SC_17_s01R_243,14,7,5,False,False,True,False,False,54,22,8,0,80,0,0,2,0,9,9,1,6,2548.0
659,MC_SC_17_s01R_244,14,5,2,False,False,False,True,False,2,34,21,0,73,3,3,1,2,20,6,3,0,2981.0
660,MC_SC_17_s01R_245,14,4,2,False,False,True,False,False,89,27,30,3,48,1,6,2,3,14,5,2,12,1803.0
665,MC_SC_17_s01R_246,14,5,4,False,False,False,True,False,1,44,18,0,1,0,2,1,0,0,2,0,1,1874.0
666,MC_SC_17_s01R_247,14,6,4,False,False,False,True,False,5,30,13,5,98,1,3,2,6,35,9,3,0,5698.0
669,MC_SC_17_s01R_248,14,6,3,False,False,True,False,False,1,16,35,0,3,1,0,2,2,9,3,0,6,2981.0
671,MC_SC_17_s01R_249,14,9,3,False,False,True,False,False,1,57,21,0,3,0,0,0,3,4,4,0,4,2757.0
674,MC_SC_17_s01R_250,14,8,6,False,False,False,True,False,0,17,14,0,46,0,0,1,0,0,4,2,5,3954.0
681,MC_SC_17_s01R_251,14,3,2,False,False,False,True,False,0,2,3,0,9,0,2,2,0,1,0,0,0,713.0
683,MC_SC_17_s01R_252,14,3,2,False,False,False,True,False,2,9,3,0,2,0,2,1,1,1,4,1,0,1303.0
684,MC_SC_17_s01R_253,14,7,4,False,False,True,False,False,53,19,12,0,69,2,4,0,1,31,6,5,5,2690.0
686,MC_SC_17_s01R_254,14,3,2,False,False,True,False,False,0,28,23,0,1,0,0,0,1,1,1,1,1,1437.0
694,MC_SC_17_s01R_255,14,8,6,False,False,True,False,False,106,76,57,1,205,2,6,2,0,9,11,5,8,4008.0
697,MC_SC_17_s01R_256,14,5,2,False,False,False,True,False,0,33,26,4,12,1,12,3,3,0,0,0,7,790.0
698,MC_SC_17_s01R_257,14,4,2,False,False,False,True,False,0,37,32,0,4,3,0,2,1,2,1,4,4,1214.0
699,MC_SC_17_s01R_258,14,5,3,False,False,False,True,False,0,9,15,8,19,0,5,3,7,7,4,0,0,690.0
700,MC_SC_17_s01R_259,14,4,3,False,False,False,True,False,3,26,15,1,6,0,1,0,2,0,6,0,3,1023.0
702,MC_SC_17_s01R_260,15,8,4,False,False,False,True,False,0,27,9,0,9,0,0,0,3,4,11,0,2,3761.0
704,MC_SC_17_s01R_261,15,6,4,False,False,True,False,False,0,12,7,1,8,1,2,0,0,0,4,1,2,1382.0
706,MC_SC_17_s01R_262,15,4,3,False,False,False,True,False,0,15,5,0,0,0,2,1,1,2,3,1,0,1286.0
707,MC_SC_17_s01R_263,15,3,2,False,False,False,True,False,0,19,4,0,10,0,2,1,3,2,3,0,10,1072.0
708,MC_SC_17_s01R_264,15,5,3,False,False,True,False,False,0,6,9,1,15,0,1,1,1,2,2,3,1,1463.0
712,MC_SC_17_s01R_265,15,7,5,False,False,False,True,False,1,57,6,0,82,1,3,1,4,40,4,3,1,2799.0
713,MC_SC_17_s01R_266,15,10,4,False,False,True,False,False,1,39,8,0,18,0,2,2,2,0,3,0,1,1736.0
715,MC_SC_17_s01R_267,15,4,3,False,False,True,False,False,0,2,1,0,61,0,1,2,3,0,2,0,0,1404.0
716,MC_SC_17_s01R_268,15,7,5,False,False,True,False,False,81,19,11,1,86,1,0,3,0,1,10,0,2,2521.0
717,MC_SC_17_s01R_269,15,6,4,False,False,True,False,False,0,13,12,2,3,0,0,1,3,0,6,0,4,1864.0
718,MC_SC_17_s01R_270,15,5,3,False,False,True,False,False,1,20,0,1,0,0,0,0,0,1,1,0,7,1914.0
720,MC_SC_17_s01R_271,15,6,5,False,False,False,True,False,0,7,18,0,3,0,0,0,1,1,0,2,4,940.0
722,MC_SC_17_s01R_272,15,6,4,False,False,True,False,False,0,25,21,0,5,0,2,2,2,5,6,1,3,1684.0
729,MC_SC_17_s01R_273,15,5,4,False,False,False,True,False,0,20,7,0,2,0,8,1,1,0,3,1,4,1513.0
730,MC_SC_17_s01R_274,15,7,4,False,False,True,False,False,0,12,15,2,4,0,0,0,4,0,1,0,2,1990.0
732,MC_SC_17_s01R_275,15,3,2,False,False,False,False,True,160,8,6,0,37,1,9,0,3,0,6,17,12,1843.0
733,MC_SC_17_s01R_276,15,4,2,False,False,True,False,False,0,7,5,11,32,5,1,0,0,0,0,0,2,586.0
734,MC_SC_17_s01R_277,15,5,3,False,False,True,False,False,1,31,27,25,28,10,3,1,4,2,4,5,1,1239.0
738,MC_SC_17_s01R_278,16,4,3,False,False,False,True,False,0,26,1,0,17,0,0,6,0,8,5,1,0,2153.0
740,MC_SC_17_s01R_279,16,8,7,False,False,True,False,False,62,12,2,6,15,2,2,5,1,0,0,6,0,1443.0
742,MC_SC_17_s01R_280,16,6,3,False,False,False,True,False,2,61,8,0,44,1,8,4,2,53,4,0,0,3802.0
743,MC_SC_17_s01R_281,16,5,4,False,False,False,True,False,0,13,27,0,23,0,0,0,0,2,4,0,2,1422.0
745,MC_SC_17_s01R_282,16,5,3,False,False,True,True,False,32,10,6,0,12,0,4,3,3,3,7,0,1,1237.0
748,MC_SC_17_s01R_283,16,8,6,False,False,True,False,False,1,32,5,0,43,0,0,0,1,0,2,0,0,2163.0
750,MC_SC_17_s01R_284,16,6,5,False,False,True,False,False,0,15,4,2,8,0,0,0,0,2,0,0,0,3430.0
751,MC_SC_17_s01R_285,16,7,5,False,False,False,True,False,1,103,13,0,20,0,2,0,3,13,5,2,0,3952.0
752,MC_SC_17_s01R_286,16,3,3,False,False,True,False,False,19,9,12,0,4,0,1,1,2,0,1,0,5,634.0
753,MC_SC_17_s01R_287,16,7,4,False,False,False,True,False,2,30,13,0,99,1,5,1,0,15,8,6,1,3995.0
754,MC_SC_17_s01R_288,16,6,2,False,False,True,False,False,0,13,2,2,11,0,1,0,0,2,1,0,3,2501.0
755,MC_SC_17_s01R_289,16,7,4,False,False,True,False,False,1,40,12,2,3,1,0,0,1,18,6,0,4,2903.0
756,MC_SC_17_s01R_290,16,2,2,False,False,False,True,False,0,13,7,0,0,1,1,0,0,0,2,2,0,892.0
757,MC_SC_17_s01R_291,16,4,3,False,False,False,True,False,1,25,6,0,6,2,5,5,3,6,5,1,5,1296.0
758,MC_SC_17_s01R_292,16,5,3,False,False,True,False,False,0,16,3,0,5,0,2,1,1,5,4,0,11,1745.0
759,MC_SC_17_s01R_293,16,6,4,False,False,True,False,False,0,26,27,0,1,1,3,1,3,14,3,0,6,2191.0
762,MC_SC_17_s01R_294,16,5,3,False,False,True,False,False,1,4,13,2,17,0,14,5,6,3,4,6,6,881.0
776,MC_SC_17_s01R_295,16,8,5,False,False,False,True,False,1,50,43,0,9,0,6,0,5,0,0,2,9,2227.0
779,MC_SC_17_s01R_296,17,3,2,False,False,False,True,False,0,5,9,3,16,0,1,0,0,0,0,3,0,1005.0
780,MC_SC_17_s01R_297,17,7,2,False,False,True,False,False,65,26,28,10,54,1,10,1,0,14,7,3,9,2616.0
781,MC_SC_17_s01R_298,17,6,2,False,False,True,False,False,59,8,25,2,8,0,0,0,1,0,5,0,0,2411.0
783,MC_SC_17_s01R_299,17,6,3,False,False,True,False,False,45,15,14,4,34,0,3,4,4,11,3,2,8,1403.0
784,MC_SC_17_s01R_300,17,5,2,False,False,False,True,False,0,7,50,0,6,1,6,1,4,41,4,1,4,4180.0
785,MC_SC_17_s01R_301,17,5,2,False,False,False,True,False,4,97,9,0,80,5,3,2,3,82,8,4,0,3991.0
786,MC_SC_17_s01R_302,17,4,2,False,False,False,True,False,0,4,1,0,0,0,0,0,0,0,3,1,0,1944.0
787,MC_SC_17_s01R_303,17,6,4,False,False,True,False,False,3,45,12,0,30,0,2,0,0,0,4,0,1,2362.0
788,MC_SC_17_s01R_304,17,3,2,False,False,True,False,False,40,14,6,1,5,1,6,3,2,5,5,0,10,1510.0
