Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,egfp,dtom,slc17a6,slc32a1,slc5a7,phox2b,ralyl,tenm2,ebf3,pcp4,tshz2,alcam,celf2,meis2,rph3a,robo1,syt1,zfhx3,Area
963,MC_SC_17_s03L_657,19,5,3,False,False,True,False,False,0,14,0,2,17,0,0,2,1,24,3,0,0,1720.0
964,MC_SC_17_s03L_658,19,3,1,False,False,True,False,False,2,38,8,0,8,0,3,0,0,17,5,0,7,2167.0
966,MC_SC_17_s03L_659,19,5,2,False,False,False,True,False,0,32,4,0,9,4,9,1,0,14,7,4,0,1453.0
967,MC_SC_17_s03L_660,19,5,3,False,False,False,True,False,0,27,12,0,19,3,0,1,0,10,1,1,5,1511.0
968,MC_SC_17_s03L_661,19,2,1,False,False,False,True,False,0,3,2,0,0,0,0,0,0,0,0,1,0,979.0
969,MC_SC_17_s03L_662,19,7,3,False,False,True,False,False,0,12,19,0,11,0,0,0,0,3,0,0,3,1194.0
970,MC_SC_17_s03L_663,19,3,2,False,False,False,True,False,0,2,14,0,21,3,2,0,0,6,0,1,3,1661.0
971,MC_SC_17_s03L_664,19,2,1,False,False,False,True,False,1,10,6,0,1,0,5,1,1,0,0,2,3,881.0
973,MC_SC_17_s03L_665,19,6,3,False,False,False,True,False,0,22,14,0,4,0,3,4,3,2,0,2,8,1212.0
974,MC_SC_17_s03L_666,19,9,7,False,False,False,False,True,15,25,4,0,1,0,4,0,0,8,0,6,1,4356.0
975,MC_SC_17_s03L_667,19,3,2,False,False,False,True,False,0,1,5,0,1,0,1,2,0,0,1,0,0,688.0
976,MC_SC_17_s03L_668,19,6,3,False,False,True,False,False,0,6,13,0,12,0,0,3,2,34,4,0,5,1285.0
978,MC_SC_17_s03L_669,20,4,1,False,False,True,False,False,1,3,12,0,15,1,0,0,2,0,0,0,1,1075.0
979,MC_SC_17_s03L_670,20,3,2,False,False,False,True,False,0,5,5,0,1,0,0,1,2,0,1,0,0,1497.0
981,MC_SC_17_s03L_671,20,4,2,False,False,True,False,False,13,6,3,0,2,2,1,3,0,0,1,0,0,824.0
982,MC_SC_17_s03L_672,20,6,3,True,False,True,False,False,71,16,6,0,44,3,1,2,4,0,1,2,9,1154.0
984,MC_SC_17_s03L_673,20,7,5,False,False,True,False,False,7,42,6,0,8,0,0,0,4,0,1,7,0,1686.0
989,MC_SC_17_s03L_674,20,6,3,False,False,False,True,False,6,4,3,0,6,7,1,6,0,17,2,6,3,1372.0
990,MC_SC_17_s03L_675,20,5,2,False,False,True,False,False,0,15,0,3,46,0,0,2,4,48,3,0,1,2391.0
994,MC_SC_17_s03L_676,20,3,2,False,False,True,False,False,41,5,2,5,6,0,0,5,0,7,1,0,0,708.0
997,MC_SC_17_s03L_677,20,2,2,False,False,True,False,False,32,12,0,0,25,0,0,1,0,1,5,1,3,1027.0
998,MC_SC_17_s03L_678,20,2,1,False,False,False,True,False,3,28,7,4,14,3,5,2,4,7,2,0,6,1193.0
999,MC_SC_17_s03L_679,20,4,3,False,True,True,False,False,0,24,2,0,4,0,1,0,0,0,2,0,4,1716.0
1001,MC_SC_17_s03L_680,20,5,3,False,False,False,True,False,0,5,6,0,0,0,1,0,0,2,2,0,1,2350.0
1002,MC_SC_17_s03L_681,20,5,2,False,False,True,False,False,2,5,3,7,43,0,0,3,0,8,0,1,0,1241.0
1003,MC_SC_17_s03L_682,20,6,3,False,False,True,False,False,0,17,6,0,2,0,0,0,1,0,0,1,0,1033.0
1004,MC_SC_17_s03L_683,20,4,2,False,False,True,False,False,0,6,1,0,2,0,0,0,0,0,4,0,5,1189.0
1005,MC_SC_17_s03L_684,20,5,2,False,False,True,False,False,58,31,12,4,66,0,0,1,0,6,2,0,1,3525.0
1007,MC_SC_17_s03L_685,20,4,3,False,False,True,False,False,1,40,11,0,11,0,0,0,1,0,1,0,1,2218.0
1008,MC_SC_17_s03L_686,20,5,4,False,False,True,False,False,1,23,19,0,3,1,0,1,5,13,2,3,1,1356.0
1009,MC_SC_17_s03L_687,20,6,3,False,False,True,False,False,33,12,4,8,43,0,0,6,3,1,5,0,1,1029.0
1012,MC_SC_17_s03L_688,20,4,3,False,False,False,True,False,4,7,1,2,9,0,0,5,5,1,3,2,0,837.0
1013,MC_SC_17_s03L_689,20,5,3,False,False,False,True,False,1,20,10,2,54,3,2,0,3,5,8,2,4,3373.0
1014,MC_SC_17_s03L_690,20,5,3,False,False,True,False,False,66,28,5,13,58,0,8,2,4,1,8,2,3,1336.0
1015,MC_SC_17_s03L_691,20,5,2,False,False,False,True,False,0,26,9,3,16,0,0,0,1,15,2,2,4,1272.0
1020,MC_SC_17_s03L_692,20,5,3,False,False,True,False,False,29,15,9,1,29,0,0,3,2,0,4,1,2,1050.0
1021,MC_SC_17_s03L_693,20,4,2,False,False,False,True,False,0,16,12,0,0,0,0,3,0,8,1,2,4,1417.0
1025,MC_SC_17_s03L_694,20,5,3,False,False,False,True,False,1,25,25,0,3,0,1,2,2,2,2,0,5,975.0
1026,MC_SC_17_s03L_695,20,4,3,False,False,False,True,True,0,1,4,0,0,0,0,2,0,0,1,0,0,471.0
1028,MC_SC_17_s03L_696,20,6,3,False,False,False,False,True,57,6,3,0,5,2,4,4,1,30,1,2,4,2221.0
1030,MC_SC_17_s03L_697,20,5,2,False,False,True,False,False,0,13,16,0,18,2,1,9,4,52,6,1,2,952.0
1031,MC_SC_17_s03L_698,20,5,3,False,False,True,False,False,0,11,30,2,90,4,5,5,2,35,7,0,4,2665.0
1032,MC_SC_17_s03L_699,20,6,4,False,False,False,False,True,149,20,0,0,69,2,5,4,2,4,4,27,15,1223.0
1037,MC_SC_17_s03L_700,21,7,4,False,False,True,False,False,1,15,3,6,33,0,0,4,5,14,4,1,0,1726.0
1038,MC_SC_17_s03L_701,21,5,3,False,False,False,False,True,53,17,3,0,24,0,0,1,0,0,0,5,0,1106.0
1040,MC_SC_17_s03L_702,21,5,3,False,False,True,False,False,6,18,0,0,3,0,0,0,1,0,0,3,0,1043.0
1041,MC_SC_17_s03L_703,21,4,3,False,False,False,True,False,1,20,6,4,31,1,2,1,0,2,4,5,5,1167.0
1043,MC_SC_17_s03L_704,21,6,4,False,False,True,False,False,1,15,1,2,35,0,1,0,0,7,1,0,1,2826.0
1044,MC_SC_17_s03L_705,21,3,2,False,False,True,False,False,16,17,10,0,16,4,5,0,1,3,6,2,4,1376.0
1045,MC_SC_17_s03L_706,21,3,2,False,False,True,False,False,31,4,5,0,16,3,3,0,1,0,8,0,4,776.0
1046,MC_SC_17_s03L_707,21,3,2,False,False,True,False,False,46,3,10,0,14,2,2,3,1,2,2,1,5,1265.0
1047,MC_SC_17_s03L_708,21,3,2,False,False,False,True,False,5,13,4,3,29,0,3,0,0,2,3,0,5,1291.0
1048,MC_SC_17_s03L_709,21,3,1,False,False,True,False,False,36,7,0,0,4,0,3,0,0,3,1,0,2,580.0
1049,MC_SC_17_s03L_710,21,4,2,False,False,True,False,False,4,7,7,7,10,0,3,3,1,2,3,0,0,730.0
1051,MC_SC_17_s03L_711,21,5,2,False,False,True,False,False,1,13,4,0,2,0,0,2,0,1,0,0,0,597.0
1052,MC_SC_17_s03L_712,21,6,4,False,False,True,False,False,1,23,13,0,7,0,0,0,1,13,1,0,9,1709.0
1054,MC_SC_17_s03L_713,21,6,3,False,False,False,True,False,0,73,4,0,7,2,0,0,0,24,4,0,0,2785.0
1056,MC_SC_17_s03L_714,21,8,4,False,False,False,True,False,3,16,3,4,13,0,4,1,0,12,4,1,4,872.0
1057,MC_SC_17_s03L_715,21,6,4,False,False,True,False,False,85,43,8,5,73,0,0,0,0,18,2,0,3,3445.0
1058,MC_SC_17_s03L_716,21,3,2,False,False,True,False,False,0,15,1,0,2,2,0,0,1,0,1,0,0,1494.0
1060,MC_SC_17_s03L_717,21,5,3,False,False,True,False,False,0,27,15,5,42,2,0,0,4,20,8,0,3,2943.0
1062,MC_SC_17_s03L_718,21,4,3,False,False,True,False,False,0,14,2,8,49,1,3,0,0,2,6,1,8,1322.0
1063,MC_SC_17_s03L_719,21,3,2,False,False,True,False,False,23,4,0,0,9,1,0,1,2,0,0,0,1,709.0
1064,MC_SC_17_s03L_720,21,6,3,False,False,False,True,False,0,5,2,0,28,0,0,0,0,3,1,0,0,1419.0
1065,MC_SC_17_s03L_721,21,4,2,False,False,False,True,False,2,15,4,0,9,0,3,0,3,0,1,2,1,900.0
1066,MC_SC_17_s03L_722,21,4,3,False,False,True,False,False,1,10,3,3,36,0,0,0,0,8,2,1,0,1097.0
1067,MC_SC_17_s03L_723,21,8,4,False,False,False,True,False,0,46,5,1,4,5,0,0,2,36,0,0,0,2750.0
1068,MC_SC_17_s03L_724,21,5,3,False,False,False,True,False,2,30,15,6,11,0,3,2,3,0,0,2,8,872.0
1069,MC_SC_17_s03L_725,21,8,3,False,False,True,False,False,0,47,14,0,43,0,6,4,0,21,11,3,2,2906.0
1070,MC_SC_17_s03L_726,21,7,4,False,False,True,False,False,0,13,4,4,76,0,0,3,2,52,2,1,0,1230.0
1071,MC_SC_17_s03L_727,21,6,3,False,False,True,False,False,0,16,9,0,4,0,1,0,1,2,2,0,6,1063.0
1072,MC_SC_17_s03L_728,21,4,2,False,False,True,False,False,45,17,4,1,14,0,0,4,4,5,6,0,2,1379.0
1073,MC_SC_17_s03L_729,21,4,2,False,False,True,False,False,51,14,7,2,22,0,0,0,0,3,6,0,1,913.0
1074,MC_SC_17_s03L_730,21,7,4,False,False,True,False,False,39,16,9,17,21,0,4,1,0,1,2,3,6,650.0
1075,MC_SC_17_s03L_731,21,4,2,False,False,False,True,False,0,5,16,0,22,0,3,0,0,4,0,1,2,1312.0
1076,MC_SC_17_s03L_732,21,7,3,False,False,True,False,False,66,20,9,1,21,0,0,0,0,7,0,1,1,1041.0
1077,MC_SC_17_s03L_733,21,7,4,False,False,True,False,False,0,19,17,1,38,0,1,2,2,7,0,0,0,1406.0
1078,MC_SC_17_s03L_734,21,4,2,False,False,True,False,False,38,7,2,0,6,0,0,0,0,1,0,1,3,1418.0
1079,MC_SC_17_s03L_735,21,5,3,False,False,False,True,False,0,4,7,0,1,2,0,0,2,0,1,3,0,1039.0
1081,MC_SC_17_s03L_736,21,4,2,False,False,False,True,False,0,3,11,5,0,0,0,0,2,0,0,0,0,676.0
1083,MC_SC_17_s03L_737,21,6,2,False,False,False,True,False,0,13,2,0,0,0,0,0,0,2,0,0,0,546.0
1084,MC_SC_17_s03L_738,21,3,2,False,False,False,True,False,0,2,2,0,0,0,0,0,1,0,2,0,0,546.0
1085,MC_SC_17_s03L_739,21,8,4,False,False,False,False,True,1,35,3,0,0,1,1,0,0,36,4,4,0,5568.0
1086,MC_SC_17_s03L_740,21,7,5,False,False,True,False,False,2,6,3,0,4,0,0,0,2,0,0,0,4,1721.0
1087,MC_SC_17_s03L_741,21,6,4,False,False,False,False,True,39,26,3,0,7,2,0,0,1,0,2,4,1,4390.0
1088,MC_SC_17_s03L_742,21,6,3,False,False,False,False,True,70,26,8,0,4,0,0,0,0,3,2,1,3,2992.0
1089,MC_SC_17_s03L_743,21,6,3,False,False,False,True,False,0,0,25,0,4,3,6,2,2,3,0,13,4,876.0
1090,MC_SC_17_s03L_744,22,2,1,False,False,False,True,False,0,0,7,1,2,0,0,0,0,0,0,1,1,567.0
1091,MC_SC_17_s03L_745,22,5,2,False,False,True,False,False,1,6,6,0,11,1,0,0,0,0,1,2,0,1304.0
1092,MC_SC_17_s03L_746,22,5,2,False,False,True,False,False,2,37,1,5,48,0,1,0,0,0,2,0,0,2253.0
1093,MC_SC_17_s03L_747,22,3,2,False,False,False,True,False,1,3,11,0,0,0,3,1,0,0,1,3,3,410.0
1097,MC_SC_17_s03L_748,22,5,2,False,False,True,False,False,0,10,4,0,2,0,1,0,4,0,0,3,0,961.0
1100,MC_SC_17_s03L_749,22,3,2,False,False,True,False,False,82,2,0,0,15,0,0,1,0,1,2,0,6,1157.0
1102,MC_SC_17_s03L_750,22,6,2,False,False,True,False,False,1,32,8,0,2,0,0,2,2,11,4,3,0,1389.0
1106,MC_SC_17_s03L_751,22,6,2,False,False,True,False,False,59,10,1,0,28,0,0,2,0,3,2,0,8,1041.0
1107,MC_SC_17_s03L_752,22,3,2,False,False,True,False,False,93,5,23,0,52,3,1,6,2,6,6,1,2,1138.0
1108,MC_SC_17_s03L_753,22,4,2,False,False,True,False,False,61,17,2,0,12,0,5,2,0,4,6,3,7,1130.0
1109,MC_SC_17_s03L_754,22,3,2,False,False,True,False,False,25,16,1,0,25,0,0,0,2,0,3,2,0,812.0
1110,MC_SC_17_s03L_755,22,5,4,False,True,True,False,False,1,3,17,0,27,4,0,0,3,2,1,1,0,1301.0
1112,MC_SC_17_s03L_756,22,4,2,False,False,True,False,False,76,49,8,14,64,1,1,1,1,27,7,1,4,1902.0
1113,MC_SC_17_s03L_757,22,7,4,False,False,False,True,False,0,75,7,1,11,3,0,2,2,23,6,0,3,2793.0
1114,MC_SC_17_s03L_758,22,5,3,False,False,True,False,False,0,32,20,1,20,0,1,1,1,16,2,0,0,2715.0
1115,MC_SC_17_s03L_759,22,7,4,False,False,True,False,False,1,22,2,6,38,3,2,0,0,9,4,1,3,1638.0
1117,MC_SC_17_s03L_760,22,5,3,False,False,True,False,False,46,20,8,0,26,0,0,0,2,1,3,3,6,1030.0
1119,MC_SC_17_s03L_761,22,5,3,False,False,True,False,False,1,53,12,0,14,0,0,1,4,2,2,1,0,1394.0
1120,MC_SC_17_s03L_762,22,5,3,False,False,False,True,False,1,17,25,0,3,1,0,0,0,1,4,0,0,1437.0
1121,MC_SC_17_s03L_763,22,4,2,False,False,True,False,False,2,11,8,4,31,0,3,0,0,2,2,0,0,1912.0
1122,MC_SC_17_s03L_764,22,3,2,False,False,True,False,False,1,6,1,1,25,0,0,1,0,0,0,3,0,766.0
1124,MC_SC_17_s03L_765,22,7,4,False,False,False,True,False,0,47,6,2,6,0,0,3,1,21,4,0,1,2136.0
1127,MC_SC_17_s03L_766,22,5,3,True,False,True,False,False,54,25,3,9,50,1,2,3,1,8,2,0,1,853.0
1129,MC_SC_17_s03L_767,22,4,2,False,False,True,False,False,0,21,5,0,17,0,0,6,2,13,5,3,0,1617.0
1130,MC_SC_17_s03L_768,22,5,3,False,True,True,False,False,1,9,3,12,67,0,4,2,0,10,2,2,0,1953.0
1132,MC_SC_17_s03L_769,22,4,2,False,False,True,False,False,71,36,7,26,59,0,0,2,0,0,1,2,6,1395.0
1133,MC_SC_17_s03L_770,22,2,1,False,False,False,True,False,0,10,3,0,1,0,0,1,1,0,4,0,0,545.0
1135,MC_SC_17_s03L_771,22,8,5,False,False,False,True,False,0,8,2,0,2,0,0,1,0,0,1,1,0,793.0
1137,MC_SC_17_s03L_772,22,7,4,False,False,False,True,False,1,8,1,3,7,0,0,0,0,0,3,3,4,1434.0
1138,MC_SC_17_s03L_773,22,6,3,False,False,False,True,False,0,10,11,0,15,0,3,0,0,7,1,0,6,1134.0
1140,MC_SC_17_s03L_774,22,6,3,False,False,False,True,False,0,42,31,0,28,0,0,1,3,39,4,3,5,3306.0
1142,MC_SC_17_s03L_775,22,5,3,False,False,False,True,False,0,15,13,0,5,0,2,1,4,0,0,0,1,762.0
1145,MC_SC_17_s03L_776,23,9,4,False,False,False,True,False,1,16,12,1,38,1,1,1,0,10,0,1,0,1284.0
1148,MC_SC_17_s03L_777,23,2,1,False,False,True,False,False,0,1,9,0,1,0,0,0,0,0,0,0,0,1121.0
1155,MC_SC_17_s03L_778,23,9,6,False,False,True,False,False,56,29,9,0,35,2,1,9,7,63,6,1,1,1774.0
1159,MC_SC_17_s03L_779,23,4,2,False,False,False,True,True,0,7,3,0,13,0,0,1,0,0,0,1,2,1779.0
1161,MC_SC_17_s03L_780,23,5,3,False,False,True,False,False,1,12,2,5,0,0,0,0,1,0,0,2,0,1485.0
1166,MC_SC_17_s03L_781,23,7,4,False,False,False,True,False,1,12,6,0,6,0,0,0,0,54,3,1,3,2143.0
1167,MC_SC_17_s03L_782,23,5,3,False,False,True,False,False,3,13,0,10,43,0,7,1,0,7,2,1,3,1461.0
1172,MC_SC_17_s03L_783,23,5,3,False,False,True,True,False,2,28,10,18,67,1,0,1,3,15,4,2,3,1375.0
1173,MC_SC_17_s03L_784,23,5,3,False,False,False,True,False,1,6,14,0,6,1,0,0,3,11,4,0,4,2079.0
1174,MC_SC_17_s03L_785,23,7,5,False,False,False,True,False,0,72,3,0,4,7,3,0,2,11,6,0,0,1926.0
1175,MC_SC_17_s03L_786,23,6,4,False,False,True,False,False,46,10,5,0,15,0,5,0,0,5,2,0,0,988.0
1176,MC_SC_17_s03L_787,23,7,4,False,False,True,False,False,64,19,8,5,46,0,0,3,0,20,5,1,1,1499.0
1177,MC_SC_17_s03L_788,23,4,2,False,False,True,False,False,54,12,7,0,32,3,2,0,4,6,3,0,2,974.0
1178,MC_SC_17_s03L_789,23,6,3,False,False,True,False,False,2,24,9,0,2,2,0,1,1,1,3,0,0,1101.0
1181,MC_SC_17_s03L_790,23,4,3,False,False,False,True,False,1,21,17,6,50,2,2,4,0,0,4,4,7,1518.0
1183,MC_SC_17_s03L_791,23,5,3,False,False,True,False,False,0,56,4,0,6,0,0,5,7,0,4,1,1,2047.0
1184,MC_SC_17_s03L_792,23,3,2,False,False,True,False,False,0,9,5,5,11,0,0,1,3,4,0,0,2,1985.0
1186,MC_SC_17_s03L_793,23,6,4,False,False,False,True,False,0,17,14,0,4,0,0,1,1,1,3,1,2,2293.0
1187,MC_SC_17_s03L_794,23,5,3,False,False,False,True,False,0,2,10,0,6,0,0,0,0,0,0,0,0,2043.0
1188,MC_SC_17_s03L_795,23,7,3,False,False,False,True,False,0,50,4,0,5,3,0,2,1,2,3,0,0,2427.0
1189,MC_SC_17_s03L_796,23,3,2,False,False,True,False,False,30,16,4,5,24,0,0,2,0,2,1,1,4,800.0
1192,MC_SC_17_s03L_797,23,5,3,False,False,False,True,False,0,6,3,0,1,2,2,3,0,1,1,1,2,1287.0
1196,MC_SC_17_s03L_798,23,3,2,False,False,False,True,False,0,11,1,0,4,0,4,2,1,4,0,2,6,479.0
1198,MC_SC_17_s03L_799,23,5,2,False,False,True,False,False,37,19,2,4,15,0,0,0,0,6,3,0,2,777.0
1200,MC_SC_17_s03L_800,23,3,2,True,False,False,True,False,1,4,1,0,5,0,0,1,0,2,0,1,0,576.0
1201,MC_SC_17_s03L_801,23,6,3,False,False,True,False,False,53,9,0,11,9,0,0,1,0,3,2,0,6,1007.0
1203,MC_SC_17_s03L_802,23,4,2,False,False,False,True,False,0,16,6,0,12,0,0,0,0,4,4,1,0,1345.0
1204,MC_SC_17_s03L_803,23,6,3,False,False,False,True,False,1,18,1,0,3,0,0,2,1,0,0,0,0,646.0
1205,MC_SC_17_s03L_804,23,11,3,True,False,False,True,False,1,12,12,0,71,1,0,0,0,2,5,4,0,2742.0
1208,MC_SC_17_s03L_805,23,3,1,False,False,False,True,False,0,3,5,0,2,1,0,0,0,1,0,0,1,637.0
1209,MC_SC_17_s03L_806,23,8,5,False,False,False,True,False,1,23,33,0,154,0,4,9,5,28,8,2,0,2024.0
1212,MC_SC_17_s03L_807,24,3,2,False,False,True,False,False,10,10,5,0,6,3,2,2,3,0,4,1,3,1009.0
1217,MC_SC_17_s03L_808,24,5,3,False,False,True,False,False,15,3,2,1,14,0,0,3,3,0,2,1,1,1140.0
1218,MC_SC_17_s03L_809,24,7,3,False,False,False,True,False,0,13,14,0,6,0,0,0,0,29,5,2,2,2339.0
1219,MC_SC_17_s03L_810,24,7,4,False,False,True,False,False,0,12,8,2,71,0,0,3,2,13,2,1,0,2179.0
1220,MC_SC_17_s03L_811,24,5,3,False,False,False,True,False,7,4,0,0,4,0,1,0,3,5,1,3,0,1157.0
1223,MC_SC_17_s03L_812,24,4,3,False,False,True,False,False,46,12,6,1,20,0,0,0,1,2,2,5,5,1086.0
1225,MC_SC_17_s03L_813,24,4,3,False,False,True,False,False,35,16,5,0,14,0,0,0,1,6,4,1,4,764.0
1226,MC_SC_17_s03L_814,24,5,2,False,False,False,True,False,0,84,5,0,3,3,0,2,3,4,3,0,0,2905.0
1227,MC_SC_17_s03L_815,24,4,3,False,False,True,False,False,0,24,3,0,9,0,0,2,3,0,0,1,0,1556.0
1229,MC_SC_17_s03L_816,24,4,2,False,False,True,False,False,42,16,2,9,37,0,1,2,1,0,1,0,2,1678.0
1233,MC_SC_17_s03L_817,24,6,3,False,False,False,True,False,0,7,4,2,20,0,0,1,0,4,2,3,2,1256.0
1234,MC_SC_17_s03L_818,24,4,2,False,False,True,False,False,46,10,9,0,20,0,1,5,3,8,3,0,2,1057.0
1235,MC_SC_17_s03L_819,24,4,3,False,True,True,False,False,34,11,2,8,48,0,7,2,1,0,8,0,2,819.0
1236,MC_SC_17_s03L_820,24,3,2,False,False,True,False,False,48,16,4,9,14,0,0,2,0,4,1,0,5,1103.0
1238,MC_SC_17_s03L_821,24,6,3,False,False,False,True,False,1,50,17,0,34,1,5,2,1,0,6,4,6,2954.0
1240,MC_SC_17_s03L_822,24,9,5,False,False,False,False,True,10,58,5,0,0,2,4,0,1,65,6,4,1,4926.0
1241,MC_SC_17_s03L_823,24,10,4,False,False,False,True,False,0,49,22,1,5,3,0,1,0,3,1,2,1,1770.0
1242,MC_SC_17_s03L_824,24,4,3,False,False,False,False,True,96,27,29,0,65,5,2,0,2,0,0,19,5,1229.0
1243,MC_SC_17_s03L_825,24,5,2,False,False,False,True,False,0,22,11,0,6,0,0,1,0,2,1,0,2,2175.0
1246,MC_SC_17_s03L_826,24,5,3,False,False,False,True,False,0,15,13,1,7,0,4,1,0,0,0,0,3,694.0
1248,MC_SC_17_s03L_827,24,6,3,False,False,False,True,False,0,15,15,0,11,0,6,2,1,16,2,1,4,1830.0
1252,MC_SC_17_s03L_828,25,5,3,False,False,True,False,False,43,15,2,0,19,0,1,5,0,1,2,1,4,845.0
1254,MC_SC_17_s03L_829,25,4,3,False,False,True,False,False,0,17,5,0,5,0,0,0,1,0,3,1,3,1143.0
1258,MC_SC_17_s03L_830,25,7,5,False,False,True,False,False,0,11,8,0,5,0,0,0,0,0,2,0,0,1686.0
1261,MC_SC_17_s03L_831,25,5,2,False,True,True,False,False,0,6,1,0,3,0,0,2,0,1,1,0,2,1421.0
1263,MC_SC_17_s03L_832,25,5,2,False,True,True,False,False,0,30,1,0,4,0,0,4,5,10,1,5,0,1243.0
1267,MC_SC_17_s03L_833,25,7,3,False,False,True,False,False,1,22,10,0,0,0,1,3,2,0,2,3,0,1814.0
1268,MC_SC_17_s03L_834,25,3,2,False,False,True,False,False,30,10,4,2,11,0,1,1,2,6,4,4,1,950.0
1269,MC_SC_17_s03L_835,25,7,4,False,False,True,False,False,143,69,25,13,123,2,7,8,0,98,17,1,4,3238.0
1271,MC_SC_17_s03L_836,25,3,2,False,False,True,True,False,1,14,3,4,11,0,0,0,0,1,1,0,1,899.0
1274,MC_SC_17_s03L_837,25,3,2,False,False,True,False,False,29,2,4,0,3,3,6,0,2,3,0,0,0,913.0
1276,MC_SC_17_s03L_838,25,5,3,False,False,True,False,False,0,15,2,0,0,0,0,0,2,1,3,0,2,1439.0
1277,MC_SC_17_s03L_839,25,6,4,False,True,True,False,False,63,30,6,0,31,1,0,6,0,4,3,2,2,1545.0
1283,MC_SC_17_s03L_840,25,10,6,False,False,True,False,False,2,16,20,0,30,0,1,2,4,5,3,3,3,2023.0
1287,MC_SC_17_s03L_841,25,4,3,False,False,True,False,False,78,13,4,0,36,0,0,1,4,3,2,0,6,1405.0
1288,MC_SC_17_s03L_842,25,3,2,False,False,True,False,False,41,8,6,0,9,1,0,0,0,1,3,0,3,1355.0
1289,MC_SC_17_s03L_843,25,1,1,False,False,True,False,False,1,5,1,8,2,0,1,7,1,0,1,0,4,618.0
1290,MC_SC_17_s03L_844,25,6,4,False,False,True,False,False,0,23,3,1,1,0,1,1,1,7,3,0,1,1523.0
1291,MC_SC_17_s03L_845,25,4,3,False,False,True,False,False,65,28,16,1,11,2,0,1,0,8,3,0,3,1482.0
1292,MC_SC_17_s03L_846,25,8,3,False,False,True,False,False,32,26,5,0,22,0,0,4,0,12,3,1,0,787.0
1293,MC_SC_17_s03L_847,25,4,3,False,False,False,True,False,0,26,8,0,2,2,1,0,3,1,2,3,11,2002.0
1294,MC_SC_17_s03L_848,25,9,3,False,False,False,True,False,1,86,0,2,2,1,0,0,4,7,2,0,0,2994.0
1297,MC_SC_17_s03L_849,25,6,4,False,False,True,False,False,1,31,12,0,14,0,7,4,6,13,6,0,1,1403.0
1298,MC_SC_17_s03L_850,25,6,4,False,False,False,True,False,0,14,14,0,25,4,0,2,2,0,5,1,0,1404.0
1299,MC_SC_17_s03L_851,25,6,3,False,True,False,True,False,0,21,4,0,1,1,0,2,3,0,1,1,2,1830.0
1300,MC_SC_17_s03L_852,25,4,2,False,False,False,True,False,0,5,7,0,24,0,1,0,0,1,1,3,3,906.0
1301,MC_SC_17_s03L_853,25,5,3,False,False,False,True,False,0,13,18,0,16,5,0,0,3,0,3,5,2,1209.0
1303,MC_SC_17_s03L_854,25,3,2,False,False,True,False,False,0,9,11,2,13,0,2,1,0,2,3,0,0,694.0
1304,MC_SC_17_s03L_855,25,6,4,False,False,False,False,True,89,28,0,0,47,2,1,2,1,29,0,3,4,3019.0
1305,MC_SC_17_s03L_856,25,8,4,False,False,False,False,True,19,32,2,0,8,0,0,1,1,20,5,1,2,3278.0
1309,MC_SC_17_s03L_857,26,4,2,False,False,False,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,499.0
1311,MC_SC_17_s03L_858,26,7,5,False,False,True,False,False,0,18,12,0,1,0,0,3,2,2,2,1,1,1096.0
1312,MC_SC_17_s03L_859,26,7,3,False,False,True,False,False,0,32,4,0,1,0,0,2,0,0,1,0,0,1114.0
1315,MC_SC_17_s03L_860,26,7,2,False,False,True,False,False,0,6,3,0,43,0,0,0,0,0,1,0,1,1203.0
1318,MC_SC_17_s03L_861,26,6,3,False,False,True,False,False,1,26,4,0,3,0,0,4,0,10,3,3,0,1227.0
1320,MC_SC_17_s03L_862,26,5,2,False,False,False,True,False,2,16,17,0,10,0,0,0,3,25,1,0,5,2185.0
1322,MC_SC_17_s03L_863,26,8,3,False,False,True,False,False,4,67,6,0,14,0,1,4,6,10,1,2,0,2456.0
1330,MC_SC_17_s03L_864,26,3,2,False,True,True,False,False,52,34,6,0,39,0,0,5,0,4,3,4,4,872.0
1332,MC_SC_17_s03L_865,26,5,2,False,False,True,False,False,1,81,2,0,8,0,0,3,1,3,2,0,0,2133.0
1335,MC_SC_17_s03L_866,26,8,4,False,False,True,False,False,47,29,10,4,22,0,2,0,0,2,5,5,1,1552.0
1336,MC_SC_17_s03L_867,26,7,4,False,False,True,False,False,61,32,17,7,58,0,3,0,1,33,3,3,0,1488.0
1337,MC_SC_17_s03L_868,26,6,3,False,False,False,True,False,0,32,4,0,4,1,0,0,0,0,3,2,0,1716.0
1338,MC_SC_17_s03L_869,26,4,2,False,False,True,False,False,44,26,10,0,13,0,0,3,1,0,2,2,5,1050.0
1339,MC_SC_17_s03L_870,26,5,3,False,False,False,True,False,0,9,5,0,21,0,0,2,0,0,0,0,1,1949.0
1340,MC_SC_17_s03L_871,26,8,3,False,False,False,True,False,0,67,5,0,1,6,0,3,2,0,2,0,1,2303.0
1341,MC_SC_17_s03L_872,26,2,1,False,False,True,False,False,42,15,5,0,26,0,0,2,0,0,0,1,0,945.0
1343,MC_SC_17_s03L_873,26,1,1,False,False,False,True,False,2,7,1,5,11,0,0,0,0,0,2,1,1,807.0
1345,MC_SC_17_s03L_874,26,6,3,False,False,True,False,False,0,33,7,4,81,1,0,0,2,0,2,1,0,2270.0
