Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,egfp_b,dtom_b,slc17a6_b,slc32a1_b,slc5a7_b,phox2b,ralyl,tenm2,ebf3,pcp4,tshz2,alcam,celf2,meis2,rph3a,robo1,syt1,zfhx3
1045,MC_SC_17_s03L_706,21,3,2,False,False,True,False,False,58,7,19,4,27,34,24,11,20,17,50,17,26
1046,MC_SC_17_s03L_707,21,3,2,False,False,True,False,False,80,7,37,4,20,52,20,32,19,25,16,46,29
1047,MC_SC_17_s03L_708,21,3,2,False,False,False,True,False,8,31,16,34,47,10,37,18,28,37,20,29,38
1048,MC_SC_17_s03L_709,21,3,1,False,False,True,False,False,80,22,5,2,8,5,22,14,2,17,17,12,25
1049,MC_SC_17_s03L_710,21,4,2,False,False,True,False,False,6,20,25,44,27,7,23,32,21,27,25,6,0
1051,MC_SC_17_s03L_711,21,5,2,False,False,True,False,False,2,30,13,5,3,3,4,19,26,20,3,33,0
1052,MC_SC_17_s03L_712,21,6,4,False,False,True,False,False,1,59,36,0,4,3,11,6,31,36,8,0,63
1054,MC_SC_17_s03L_713,21,6,3,False,False,False,True,False,0,178,20,3,6,57,6,15,9,94,40,1,7
1056,MC_SC_17_s03L_714,21,8,4,False,False,False,True,False,4,33,14,41,31,10,33,20,11,49,35,31,42
1057,MC_SC_17_s03L_715,21,6,4,False,False,True,False,False,144,99,29,57,96,14,2,30,4,92,54,12,25
1058,MC_SC_17_s03L_716,21,3,2,False,False,True,False,False,0,25,4,0,1,36,6,2,12,0,5,19,1
1060,MC_SC_17_s03L_717,21,5,3,False,False,True,False,False,1,61,49,42,48,21,1,12,58,115,72,4,35
1062,MC_SC_17_s03L_718,21,4,3,False,False,True,False,False,0,36,8,58,64,28,26,9,1,8,37,25,46
1063,MC_SC_17_s03L_719,21,3,2,False,False,True,False,False,34,12,1,0,16,7,9,9,12,3,5,3,17
1064,MC_SC_17_s03L_720,21,6,3,False,False,False,True,False,0,16,5,1,31,0,0,11,1,9,8,4,12
1065,MC_SC_17_s03L_721,21,4,2,False,False,False,True,False,2,38,13,18,13,7,26,19,24,4,10,39,17
1066,MC_SC_17_s03L_722,21,4,3,False,False,True,False,False,2,12,6,38,41,8,16,16,0,58,21,25,2
1067,MC_SC_17_s03L_723,21,8,4,False,False,False,True,False,0,101,13,16,1,69,3,13,44,138,28,1,2
1068,MC_SC_17_s03L_724,21,5,3,False,False,False,True,False,3,60,48,33,12,9,35,19,31,1,3,47,55
1069,MC_SC_17_s03L_725,21,8,3,False,False,True,False,False,0,83,49,11,62,10,87,34,81,94,86,60,18
1070,MC_SC_17_s03L_726,21,7,4,False,False,True,False,False,0,33,14,31,95,16,19,45,36,113,31,12,6
1071,MC_SC_17_s03L_727,21,6,3,False,False,True,False,False,0,40,23,17,2,3,10,15,33,18,16,20,35
1072,MC_SC_17_s03L_728,21,4,2,False,False,True,False,False,77,44,16,15,26,15,3,44,25,49,32,9,42
1073,MC_SC_17_s03L_729,21,4,2,False,False,True,False,False,94,38,25,20,35,4,2,7,6,30,25,21,21
1074,MC_SC_17_s03L_730,21,7,4,False,False,True,False,False,78,34,30,67,37,6,32,14,0,1,18,51,38
1075,MC_SC_17_s03L_731,21,4,2,False,False,False,True,False,0,11,52,2,26,12,36,9,2,57,5,48,26
1076,MC_SC_17_s03L_732,21,7,3,False,False,True,False,False,107,46,24,10,26,8,3,15,8,22,17,25,13
1077,MC_SC_17_s03L_733,21,7,4,False,False,True,False,False,0,39,68,10,45,7,25,15,46,24,6,16,4
1078,MC_SC_17_s03L_734,21,4,2,False,False,True,False,False,66,23,7,3,7,1,7,13,2,4,10,13,17
1079,MC_SC_17_s03L_735,21,5,3,False,False,False,True,False,0,7,32,4,1,18,7,13,22,2,13,61,1
1081,MC_SC_17_s03L_736,21,4,2,False,False,False,True,False,0,5,37,28,0,0,14,6,13,0,1,15,0
1083,MC_SC_17_s03L_737,21,6,2,False,False,False,True,False,0,31,10,0,0,2,0,6,5,13,2,19,5
1084,MC_SC_17_s03L_738,21,3,2,False,False,False,True,False,0,8,13,0,0,0,4,3,17,4,9,1,0
1085,MC_SC_17_s03L_739,21,8,4,False,False,False,False,True,0,82,11,1,0,19,98,13,1,160,38,26,6
1086,MC_SC_17_s03L_740,21,7,5,False,False,True,False,False,2,24,15,0,3,2,0,6,29,0,1,0,31
1087,MC_SC_17_s03L_741,21,6,4,False,False,False,False,True,40,47,5,0,1,13,14,19,9,0,12,29,25
1088,MC_SC_17_s03L_742,21,6,3,False,False,False,False,True,110,61,28,5,4,12,15,9,3,29,22,27,45
1089,MC_SC_17_s03L_743,21,6,3,False,False,False,True,False,0,1,77,3,4,30,41,19,45,20,1,96,29
1090,MC_SC_17_s03L_744,22,2,1,False,False,False,True,False,0,2,21,3,2,4,12,7,0,0,4,31,18
1091,MC_SC_17_s03L_745,22,5,2,False,False,True,False,False,1,16,18,0,11,27,3,7,12,0,9,21,7
1092,MC_SC_17_s03L_746,22,5,2,False,False,True,False,False,3,70,3,50,53,6,26,7,0,0,7,0,5
1093,MC_SC_17_s03L_747,22,3,2,False,False,False,True,False,0,8,44,0,0,2,23,12,11,0,3,32,21
1097,MC_SC_17_s03L_748,22,5,2,False,False,True,False,False,0,23,13,2,1,1,3,14,37,0,3,43,1
1100,MC_SC_17_s03L_749,22,3,2,False,False,True,False,False,133,5,0,1,13,0,13,11,1,2,22,16,45
1102,MC_SC_17_s03L_750,22,6,2,False,False,True,False,False,1,57,25,6,2,0,4,39,52,42,26,53,7
1106,MC_SC_17_s03L_751,22,6,2,False,False,True,False,False,102,22,10,3,33,7,2,41,0,18,19,25,38
1107,MC_SC_17_s03L_752,22,3,2,False,False,True,False,False,144,14,73,4,76,36,34,38,41,35,45,19,46
1108,MC_SC_17_s03L_753,22,4,2,False,False,True,False,False,108,41,5,1,14,7,30,24,0,27,44,47,43
1109,MC_SC_17_s03L_754,22,3,2,False,False,True,False,False,38,31,6,2,34,10,7,8,25,0,27,16,1
1110,MC_SC_17_s03L_755,22,5,4,False,True,True,False,False,1,6,78,1,41,63,1,1,22,16,12,25,6
1112,MC_SC_17_s03L_756,22,4,2,False,False,True,False,False,135,99,34,92,102,22,22,38,28,78,46,28,33
1113,MC_SC_17_s03L_757,22,7,4,False,False,False,True,False,0,186,25,8,9,84,37,20,44,173,87,12,17
1114,MC_SC_17_s03L_758,22,5,3,False,False,True,False,False,0,71,70,22,25,11,9,19,20,62,24,4,21
1115,MC_SC_17_s03L_759,22,7,4,False,False,True,False,False,2,48,12,59,54,32,58,19,2,90,41,21,39
1117,MC_SC_17_s03L_760,22,5,3,False,False,True,False,False,84,39,19,2,28,23,4,15,18,2,33,22,32
1119,MC_SC_17_s03L_761,22,5,3,False,False,True,False,False,1,100,32,2,14,0,10,23,64,8,13,16,0
1120,MC_SC_17_s03L_762,22,5,3,False,False,False,True,False,1,43,62,2,2,14,1,10,1,6,25,15,8
1121,MC_SC_17_s03L_763,22,4,2,False,False,True,False,False,5,29,18,44,38,7,16,10,2,2,30,13,1
1122,MC_SC_17_s03L_764,22,3,2,False,False,True,False,False,0,13,2,26,41,0,15,16,1,0,7,35,0
1124,MC_SC_17_s03L_765,22,7,4,False,False,False,True,False,0,124,24,14,8,42,3,22,12,141,34,5,11
1127,MC_SC_17_s03L_766,22,5,3,True,False,True,False,False,91,46,14,52,68,11,33,27,29,23,35,32,13
1129,MC_SC_17_s03L_767,22,4,2,False,False,True,False,False,0,41,24,12,19,4,2,31,28,38,21,44,0
1130,MC_SC_17_s03L_768,22,5,3,False,True,True,False,False,0,19,7,74,94,13,24,32,7,31,29,17,0
1132,MC_SC_17_s03L_769,22,4,2,False,False,True,False,False,129,67,29,122,101,11,18,19,1,0,14,41,45
1133,MC_SC_17_s03L_770,22,2,1,False,False,False,True,False,0,25,7,1,0,0,6,14,10,2,15,0,0
1135,MC_SC_17_s03L_771,22,8,5,False,False,False,True,False,0,22,15,4,1,2,11,11,15,0,7,27,9
1137,MC_SC_17_s03L_772,22,7,4,False,False,False,True,False,4,28,4,29,11,9,12,9,5,1,15,35,35
1138,MC_SC_17_s03L_773,22,6,3,False,False,False,True,False,0,15,37,2,20,24,27,5,1,15,18,30,38
1140,MC_SC_17_s03L_774,22,6,3,False,False,False,True,False,0,101,101,0,33,10,10,11,75,128,48,22,39
1142,MC_SC_17_s03L_775,22,5,3,False,False,False,True,False,0,33,52,9,7,6,30,18,35,0,7,12,16
1145,MC_SC_17_s03L_776,23,9,4,False,False,False,True,False,1,31,53,11,44,32,30,15,0,28,4,15,4
1148,MC_SC_17_s03L_777,23,2,1,False,False,True,False,False,0,3,31,0,1,11,1,4,1,0,0,5,2
1155,MC_SC_17_s03L_778,23,9,6,False,False,True,False,False,95,61,32,9,53,62,29,58,66,160,81,37,37
1159,MC_SC_17_s03L_779,23,4,2,False,False,False,True,True,0,13,9,2,14,0,0,7,2,6,2,18,29
1161,MC_SC_17_s03L_780,23,5,3,False,False,True,False,False,0,25,5,34,0,11,1,18,26,2,2,41,0
1166,MC_SC_17_s03L_781,23,7,4,False,False,False,True,False,1,25,25,8,7,13,13,17,25,186,41,8,40
1167,MC_SC_17_s03L_782,23,5,3,False,False,True,False,False,4,41,1,59,67,9,65,8,1,51,25,12,20
1172,MC_SC_17_s03L_783,23,5,3,False,False,True,True,False,2,81,45,89,108,48,24,28,57,93,42,27,21
1173,MC_SC_17_s03L_784,23,5,3,False,False,False,True,False,2,19,53,8,6,16,7,10,27,141,46,13,29
1174,MC_SC_17_s03L_785,23,7,5,False,False,False,True,False,4,147,16,5,7,90,54,16,56,130,44,9,14
1175,MC_SC_17_s03L_786,23,6,4,False,False,True,False,False,78,19,16,7,20,7,45,12,2,27,15,7,9
1176,MC_SC_17_s03L_787,23,7,4,False,False,True,False,False,129,53,34,33,63,18,14,23,12,86,58,18,19
1177,MC_SC_17_s03L_788,23,4,2,False,False,True,False,False,99,25,25,1,60,23,42,23,38,16,42,24,23
1178,MC_SC_17_s03L_789,23,6,3,False,False,True,False,False,2,61,47,1,3,21,13,23,20,44,40,10,2
1181,MC_SC_17_s03L_790,23,4,3,False,False,False,True,False,2,60,62,44,78,31,23,18,28,0,38,35,54
1183,MC_SC_17_s03L_791,23,5,3,False,False,True,False,False,0,140,20,3,5,0,6,31,72,0,20,24,6
1184,MC_SC_17_s03L_792,23,3,2,False,False,True,False,False,0,27,26,19,12,4,9,9,40,9,9,2,22
1186,MC_SC_17_s03L_793,23,6,4,False,False,False,True,False,0,23,45,5,4,7,10,13,27,3,33,8,17
1187,MC_SC_17_s03L_794,23,5,3,False,False,False,True,False,0,3,26,1,6,6,7,6,10,15,6,7,8
1188,MC_SC_17_s03L_795,23,7,3,False,False,False,True,False,0,148,18,1,3,67,19,8,45,34,28,0,1
1189,MC_SC_17_s03L_796,23,3,2,False,False,True,False,False,52,39,6,35,32,0,7,17,1,4,4,26,25
1192,MC_SC_17_s03L_797,23,5,3,False,False,False,True,False,0,14,11,0,0,40,13,16,17,9,16,45,15
1196,MC_SC_17_s03L_798,23,3,2,False,False,False,True,False,0,28,1,4,3,3,26,17,15,8,8,34,33
1198,MC_SC_17_s03L_799,23,5,2,False,False,True,False,False,60,35,8,12,24,1,2,8,5,8,34,20,17
1200,MC_SC_17_s03L_800,23,3,2,True,False,False,True,False,1,9,8,3,6,1,1,21,0,3,4,7,1
1201,MC_SC_17_s03L_801,23,6,3,False,False,True,False,False,89,18,2,41,14,1,2,18,1,25,15,7,30
1203,MC_SC_17_s03L_802,23,4,2,False,False,False,True,False,0,40,17,2,11,3,11,9,0,21,27,24,20
1204,MC_SC_17_s03L_803,23,6,3,False,False,False,True,False,1,41,2,0,5,13,19,7,25,0,6,28,17
1205,MC_SC_17_s03L_804,23,11,3,True,False,False,True,False,1,32,51,3,108,19,3,14,32,91,40,31,0
1208,MC_SC_17_s03L_805,23,3,1,False,False,False,True,False,0,10,15,0,2,17,16,9,0,4,4,11,5
1209,MC_SC_17_s03L_806,23,8,5,False,False,False,True,False,0,45,107,0,173,29,76,73,100,138,98,34,0
1212,MC_SC_17_s03L_807,24,3,2,False,False,True,False,False,15,24,28,1,10,55,57,17,41,4,33,29,32
1217,MC_SC_17_s03L_808,24,5,3,False,False,True,False,False,24,4,11,7,15,12,10,13,29,0,19,13,6
1218,MC_SC_17_s03L_809,24,7,3,False,False,False,True,False,0,25,59,4,3,4,1,3,17,117,41,12,22
1219,MC_SC_17_s03L_810,24,7,4,False,False,True,False,False,0,20,26,14,94,2,18,26,27,83,30,12,4
1220,MC_SC_17_s03L_811,24,5,3,False,False,False,True,False,7,6,1,2,3,14,11,7,43,29,17,72,10
1223,MC_SC_17_s03L_812,24,4,3,False,False,True,False,False,73,32,23,12,19,6,7,8,16,20,19,37,48
1225,MC_SC_17_s03L_813,24,4,3,False,False,True,False,False,68,35,21,4,23,1,12,9,29,22,21,33,33
1226,MC_SC_17_s03L_814,24,5,2,False,False,False,True,False,0,189,20,2,3,94,28,17,50,65,39,5,6
1227,MC_SC_17_s03L_815,24,4,3,False,False,True,False,False,0,50,11,0,5,0,5,12,25,2,1,33,0
1229,MC_SC_17_s03L_816,24,4,2,False,False,True,False,False,75,48,11,50,51,4,21,15,21,24,17,3,12
1233,MC_SC_17_s03L_817,24,6,3,False,False,False,True,False,0,12,16,10,24,0,0,14,2,29,16,34,24
1234,MC_SC_17_s03L_818,24,4,2,False,False,True,False,False,66,22,23,3,32,3,25,30,21,55,24,9,24
1235,MC_SC_17_s03L_819,24,4,3,False,True,True,False,False,59,22,7,57,67,3,46,23,33,2,50,33,17
1236,MC_SC_17_s03L_820,24,3,2,False,False,True,False,False,95,37,22,49,20,5,1,20,1,37,20,4,39
1238,MC_SC_17_s03L_821,24,6,3,False,False,False,True,False,0,110,71,5,29,28,90,19,58,0,56,56,76
1240,MC_SC_17_s03L_822,24,9,5,False,False,False,False,True,15,107,16,2,0,27,113,10,15,259,63,35,10
1241,MC_SC_17_s03L_823,24,10,4,False,False,False,True,False,0,92,70,8,5,52,2,24,6,60,44,21,23
1242,MC_SC_17_s03L_824,24,4,3,False,False,False,False,True,171,55,122,2,85,74,40,4,32,0,0,167,64
1243,MC_SC_17_s03L_825,24,5,2,False,False,False,True,False,0,44,40,1,5,11,16,14,24,40,11,6,15
1246,MC_SC_17_s03L_826,24,5,3,False,False,False,True,False,0,33,45,4,7,5,44,9,28,0,7,12,19
1248,MC_SC_17_s03L_827,24,6,3,False,False,False,True,False,0,33,71,4,11,20,77,29,40,81,32,33,60
1252,MC_SC_17_s03L_828,25,5,3,False,False,True,False,False,66,22,7,1,19,3,19,24,1,14,11,18,29
1254,MC_SC_17_s03L_829,25,4,3,False,False,True,False,False,0,26,16,0,2,2,16,11,13,0,13,10,24
1258,MC_SC_17_s03L_830,25,7,5,False,False,True,False,False,0,24,22,1,3,1,7,8,8,0,10,3,1
1261,MC_SC_17_s03L_831,25,5,2,False,True,True,False,False,0,10,2,0,2,0,6,11,4,5,11,2,24
1263,MC_SC_17_s03L_832,25,5,2,False,True,True,False,False,0,57,9,7,6,1,10,39,68,49,18,75,1
1267,MC_SC_17_s03L_833,25,7,3,False,False,True,False,False,1,37,32,1,0,4,3,24,33,2,15,67,3
1268,MC_SC_17_s03L_834,25,3,2,False,False,True,False,False,72,21,14,22,26,4,27,16,22,36,44,40,17
1269,MC_SC_17_s03L_835,25,7,4,False,False,True,False,False,278,135,77,96,189,75,100,54,36,269,178,48,59
1271,MC_SC_17_s03L_836,25,3,2,False,False,True,True,False,1,25,10,28,12,3,14,10,15,6,8,13,31
1274,MC_SC_17_s03L_837,25,3,2,False,False,True,False,False,52,5,12,4,4,54,52,24,25,11,1,27,9
1276,MC_SC_17_s03L_838,25,5,3,False,False,True,False,False,0,28,9,0,0,3,15,6,12,8,17,0,25
1277,MC_SC_17_s03L_839,25,6,4,False,True,True,False,False,95,60,28,5,40,17,0,45,0,21,18,18,33
1283,MC_SC_17_s03L_840,25,10,6,False,False,True,False,False,4,33,78,0,46,22,43,15,35,15,22,23,14
1287,MC_SC_17_s03L_841,25,4,3,False,False,True,False,False,142,19,14,1,54,7,31,31,29,34,21,26,46
1288,MC_SC_17_s03L_842,25,3,2,False,False,True,False,False,64,15,16,3,11,6,3,9,7,21,25,3,22
1289,MC_SC_17_s03L_843,25,1,1,False,False,True,False,False,2,12,3,38,6,5,15,22,17,0,6,10,28
1290,MC_SC_17_s03L_844,25,6,4,False,False,True,False,False,0,48,11,6,0,1,5,9,30,29,28,5,30
1291,MC_SC_17_s03L_845,25,4,3,False,False,True,False,False,121,48,46,13,16,24,2,25,16,88,33,6,22
1292,MC_SC_17_s03L_846,25,8,3,False,False,True,False,False,58,44,13,14,32,4,1,25,8,44,20,7,19
1293,MC_SC_17_s03L_847,25,4,3,False,False,False,True,False,0,53,21,1,1,36,9,7,53,26,19,41,87
1294,MC_SC_17_s03L_848,25,9,3,False,False,False,True,False,1,158,0,13,1,90,7,17,44,181,18,1,1
1297,MC_SC_17_s03L_849,25,6,4,False,False,True,False,False,0,79,58,3,11,2,59,22,49,44,56,24,6
1298,MC_SC_17_s03L_850,25,6,4,False,False,False,True,False,0,28,48,5,33,47,5,24,37,0,65,35,1
1299,MC_SC_17_s03L_851,25,6,3,False,True,False,True,False,0,34,20,2,1,12,6,12,42,6,9,40,31
1300,MC_SC_17_s03L_852,25,4,2,False,False,False,True,False,0,12,27,7,32,26,25,10,0,3,3,46,19
1301,MC_SC_17_s03L_853,25,5,3,False,False,False,True,False,0,27,56,2,19,41,21,6,38,13,26,102,17
1303,MC_SC_17_s03L_854,25,3,2,False,False,True,False,False,0,18,39,23,21,9,25,23,19,5,12,14,4
1304,MC_SC_17_s03L_855,25,6,4,False,False,False,False,True,179,47,0,11,53,42,18,25,46,132,17,29,67
1305,MC_SC_17_s03L_856,25,8,4,False,False,False,False,True,28,64,7,4,5,9,3,9,27,145,57,28,33
1309,MC_SC_17_s03L_857,26,4,2,False,False,False,True,False,1,2,3,1,0,0,0,5,0,0,1,0,0
1311,MC_SC_17_s03L_858,26,7,5,False,False,True,False,False,0,52,34,0,1,0,4,20,49,7,9,24,4
1312,MC_SC_17_s03L_859,26,7,3,False,False,True,False,False,0,59,11,0,1,0,2,13,19,0,9,20,0
1315,MC_SC_17_s03L_860,26,7,2,False,False,True,False,False,0,10,12,1,58,10,28,10,18,2,9,2,5
1318,MC_SC_17_s03L_861,26,6,3,False,False,True,False,False,1,63,10,1,6,0,2,19,36,31,18,38,3
1320,MC_SC_17_s03L_862,26,5,2,False,False,False,True,False,2,26,55,9,9,19,5,11,25,158,30,5,40
1322,MC_SC_17_s03L_863,26,8,3,False,False,True,False,False,7,163,23,2,11,0,17,50,96,57,20,83,13
1330,MC_SC_17_s03L_864,26,3,2,False,True,True,False,False,104,64,19,4,49,10,6,47,5,47,30,30,45
1332,MC_SC_17_s03L_865,26,5,2,False,False,True,False,False,1,161,15,1,8,1,7,37,64,44,27,29,1
1335,MC_SC_17_s03L_866,26,8,4,False,False,True,False,False,71,69,36,21,27,11,16,20,15,15,47,30,11
1336,MC_SC_17_s03L_867,26,7,4,False,False,True,False,False,117,74,53,41,71,26,18,18,21,104,32,32,6
1337,MC_SC_17_s03L_868,26,6,3,False,False,False,True,False,0,59,9,0,4,42,25,6,14,1,27,21,12
1338,MC_SC_17_s03L_869,26,4,2,False,False,True,False,False,93,37,37,6,17,10,13,21,24,4,11,22,27
1339,MC_SC_17_s03L_870,26,5,3,False,False,False,True,False,0,15,12,0,14,0,0,3,1,0,13,26,25
1340,MC_SC_17_s03L_871,26,8,3,False,False,False,True,False,0,155,14,0,1,94,23,25,74,0,30,9,8
1341,MC_SC_17_s03L_872,26,2,1,False,False,True,False,False,76,24,13,2,30,4,5,17,16,0,5,31,15
1343,MC_SC_17_s03L_873,26,1,1,False,False,False,True,False,3,14,5,33,14,4,7,3,8,0,8,11,15
1345,MC_SC_17_s03L_874,26,6,3,False,False,True,False,False,0,60,23,31,105,23,1,11,55,0,30,5,5
1346,MC_SC_17_s03L_875,26,4,3,False,False,False,True,False,0,19,9,33,20,4,22,13,14,10,15,18,25
1348,MC_SC_17_s03L_876,26,6,3,False,False,False,True,False,0,11,4,0,1,30,19,11,16,23,29,12,10
1349,MC_SC_17_s03L_877,26,5,3,False,False,False,True,False,0,18,60,2,35,29,40,32,37,74,23,20,28
1350,MC_SC_17_s03L_878,26,4,3,False,False,True,False,False,1,10,11,46,23,0,27,26,3,5,22,26,1
1351,MC_SC_17_s03L_879,26,7,4,False,False,False,True,False,0,29,43,1,35,37,17,12,17,35,18,39,28
1352,MC_SC_17_s03L_880,26,5,3,False,False,False,True,False,0,24,10,2,0,23,9,15,29,26,11,15,15
1355,MC_SC_17_s03L_881,26,4,3,False,False,True,False,False,0,16,23,19,96,10,10,16,34,2,10,2,2
1356,MC_SC_17_s03L_882,26,4,3,False,False,True,False,False,0,20,2,0,0,1,8,10,9,1,6,4,23
1357,MC_SC_17_s03L_883,26,7,4,False,False,False,True,False,0,32,24,3,5,12,27,11,1,40,22,5,27
1358,MC_SC_17_s03L_884,26,5,4,False,False,False,True,False,0,42,6,26,6,3,7,11,14,10,8,21,22
1359,MC_SC_17_s03L_885,26,4,2,False,False,True,False,False,53,43,20,6,15,1,15,26,2,5,22,21,25
1361,MC_SC_17_s03L_886,26,9,4,False,False,True,False,False,1,51,88,16,7,13,0,33,36,5,42,15,76
1363,MC_SC_17_s03L_887,26,6,3,False,False,False,True,False,0,7,30,1,0,11,0,21,10,24,16,12,11
1364,MC_SC_17_s03L_888,26,9,6,False,False,False,True,False,5,130,23,19,1,106,20,20,50,142,63,8,13
1366,MC_SC_17_s03L_889,26,5,3,False,False,False,True,False,1,19,7,13,3,5,11,6,9,6,8,33,33
1369,MC_SC_17_s03L_890,26,6,3,False,False,True,False,False,0,24,5,2,6,6,8,9,12,15,12,4,4
1370,MC_SC_17_s03L_891,26,5,2,False,False,False,True,False,0,36,26,11,0,10,7,8,20,0,6,15,21
1371,MC_SC_17_s03L_892,26,4,2,False,False,False,True,False,0,56,28,3,9,5,12,16,28,2,13,31,25
1372,MC_SC_17_s03L_893,26,6,4,False,False,False,True,False,5,75,11,26,2,11,19,9,17,0,17,23,41
1373,MC_SC_17_s03L_894,26,4,2,False,False,True,False,False,39,39,47,0,38,40,2,17,27,0,35,30,7
1375,MC_SC_17_s03L_895,26,4,2,False,False,False,False,True,123,82,12,7,15,45,14,25,48,250,20,23,24
1376,MC_SC_17_s03L_896,26,7,5,False,False,False,False,True,57,54,10,5,0,21,4,27,20,151,17,48,38
1377,MC_SC_17_s03L_897,26,5,3,False,False,False,True,False,0,39,97,2,6,23,73,32,46,110,47,24,39
1378,MC_SC_17_s03L_898,26,7,4,False,False,False,True,False,0,7,38,0,0,15,11,6,1,2,14,2,30
1379,MC_SC_17_s03L_899,27,4,2,False,False,False,True,False,7,4,7,0,1,3,6,4,0,0,0,16,3
1388,MC_SC_17_s03L_900,27,8,4,False,False,False,True,False,0,12,45,12,19,6,6,25,31,16,31,5,35
1389,MC_SC_17_s03L_901,27,5,2,False,False,True,False,False,77,30,10,9,21,1,20,50,34,13,17,37,23
1390,MC_SC_17_s03L_902,27,4,3,False,False,True,False,False,133,29,18,6,117,28,69,19,25,51,49,22,11
1391,MC_SC_17_s03L_903,27,5,4,False,False,False,True,False,0,66,37,0,16,58,30,19,22,11,28,25,10
1392,MC_SC_17_s03L_904,27,5,3,False,False,False,True,False,0,34,24,1,13,26,31,4,15,14,8,2,20
1393,MC_SC_17_s03L_905,27,5,3,False,False,True,False,False,3,48,1,0,4,35,2,16,52,5,11,61,1
1394,MC_SC_17_s03L_906,27,6,4,False,False,False,True,False,5,97,7,1,10,56,34,17,40,2,18,14,3
1401,MC_SC_17_s03L_907,27,3,2,False,False,True,False,False,1,32,10,2,3,9,19,22,0,76,23,4,41
1402,MC_SC_17_s03L_908,27,5,2,False,False,False,True,False,1,69,9,1,0,5,30,38,38,39,17,27,34
1405,MC_SC_17_s03L_909,27,7,4,False,False,True,False,False,62,38,8,40,70,14,46,36,32,58,47,30,15
1406,MC_SC_17_s03L_910,27,6,2,False,False,False,True,False,1,23,0,2,0,0,22,19,27,1,20,44,20
1409,MC_SC_17_s03L_911,27,4,2,False,False,False,True,False,0,24,30,1,8,9,23,23,2,11,15,16,15
1411,MC_SC_17_s03L_912,27,5,3,False,False,False,True,False,0,36,5,28,1,7,28,9,28,0,17,39,24
1412,MC_SC_17_s03L_913,27,8,4,False,False,False,True,False,0,46,28,8,3,3,25,2,25,0,10,27,19
1417,MC_SC_17_s03L_914,28,4,2,False,False,False,True,False,0,0,4,0,0,6,0,2,15,0,6,22,1
1419,MC_SC_17_s03L_915,28,5,3,False,False,True,False,False,1,67,24,1,6,1,4,25,38,0,21,73,2
1421,MC_SC_17_s03L_916,28,6,4,False,True,True,False,False,7,30,37,3,7,16,21,20,43,3,34,30,8
1422,MC_SC_17_s03L_917,28,5,2,False,False,True,False,False,0,33,39,0,7,0,21,7,46,0,24,31,1
1425,MC_SC_17_s03L_918,28,4,2,False,False,True,False,False,2,82,83,2,17,20,14,27,56,69,62,46,7
1426,MC_SC_17_s03L_919,28,5,3,False,False,True,False,False,11,132,29,13,19,4,15,50,90,79,28,94,10
1428,MC_SC_17_s03L_920,28,3,2,False,False,False,True,False,1,42,1,6,7,0,5,52,0,36,29,33,1
1431,MC_SC_17_s03L_921,28,3,2,False,False,True,False,False,4,101,46,2,8,12,39,41,43,95,49,34,2
1434,MC_SC_17_s03L_922,28,6,3,False,False,True,False,False,3,44,15,3,11,11,19,21,24,51,15,3,55
1437,MC_SC_17_s03L_923,28,5,3,False,False,True,False,False,13,35,8,53,42,21,19,13,0,11,28,7,4
1440,MC_SC_17_s03L_924,28,6,3,False,False,True,False,False,1,15,13,38,46,2,21,22,1,3,29,20,2
1441,MC_SC_17_s03L_925,28,5,4,False,False,True,False,False,0,55,92,11,13,6,5,48,40,30,32,8,55
1442,MC_SC_17_s03L_926,28,3,1,False,False,True,False,False,41,21,5,1,34,0,15,10,5,0,8,9,3
1445,MC_SC_17_s03L_927,28,5,3,False,False,False,True,False,0,36,18,2,2,47,16,15,26,4,10,14,19
1446,MC_SC_17_s03L_928,28,5,2,False,False,True,False,False,1,81,6,61,69,15,54,10,5,72,18,10,11
1450,MC_SC_17_s03L_929,28,8,5,False,False,False,True,False,0,141,16,2,2,104,11,24,58,195,45,15,15
1454,MC_SC_17_s03L_930,28,4,3,False,False,False,True,False,0,48,45,4,35,61,24,31,23,0,14,41,39
1455,MC_SC_17_s03L_931,28,7,4,False,False,False,True,False,0,90,3,7,2,99,22,23,41,41,45,6,13
1456,MC_SC_17_s03L_932,28,4,2,False,False,False,True,False,0,29,35,1,13,32,40,17,34,52,27,33,22
1457,MC_SC_17_s03L_933,28,9,4,False,False,False,True,False,2,93,92,11,18,7,66,61,57,141,34,14,53
1461,MC_SC_17_s03L_934,28,4,3,False,False,True,False,False,85,11,1,35,9,5,1,11,2,17,17,0,38
1462,MC_SC_17_s03L_935,28,6,3,False,False,False,True,False,0,18,11,4,3,2,28,37,40,11,10,37,33
1463,MC_SC_17_s03L_936,28,5,3,False,False,False,True,False,0,5,7,3,3,17,5,16,26,0,15,76,6
1464,MC_SC_17_s03L_937,28,7,3,False,False,True,False,False,60,44,6,15,7,4,1,4,0,21,16,0,13
1465,MC_SC_17_s03L_938,28,6,3,False,False,False,True,False,0,30,31,3,1,4,17,1,6,5,10,21,17
1467,MC_SC_17_s03L_939,28,4,2,False,False,True,False,False,100,35,25,17,48,35,4,13,26,24,21,6,14
1469,MC_SC_17_s03L_940,28,12,6,False,False,False,True,False,0,35,112,1,182,33,2,20,105,181,133,12,19
