Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,phox2b,ralyl,slc17a6,tenm2,ebf3,pcp4,slc32a1,tshz2,alcam,celf2,meis2,rph3a,robo1,slc5a7,syt1,zfhx3,Area
220,MC_SC_17_s03L_220,4,4,2,3,0,1,1,0,8,7,0,5,1,1,15,0,0,0,0,1287.0
221,MC_SC_17_s03L_221,4,5,4,1,0,0,7,3,11,5,0,2,0,1,1,3,1,1,0,1004.0
222,MC_SC_17_s03L_222,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.0
223,MC_SC_17_s03L_223,4,2,1,6,1,0,2,0,7,0,0,0,0,0,1,0,0,1,0,223.0
224,MC_SC_17_s03L_224,4,5,5,56,4,0,15,0,9,5,0,2,0,0,35,0,2,0,0,1928.0
225,MC_SC_17_s03L_225,4,2,2,31,0,0,4,0,1,0,0,0,0,0,7,0,0,0,0,623.0
226,MC_SC_17_s03L_226,4,8,3,1,0,0,26,0,5,29,3,21,0,0,29,0,0,0,3,1720.0
227,MC_SC_17_s03L_227,4,2,1,0,0,0,1,0,5,0,0,0,1,1,0,0,1,0,0,1127.0
228,MC_SC_17_s03L_228,4,5,4,96,0,0,22,0,23,2,0,11,0,4,2,5,1,1,0,2039.0
229,MC_SC_17_s03L_229,4,3,2,45,2,3,9,0,50,9,0,1,0,2,33,1,1,0,0,1464.0
230,MC_SC_17_s03L_230,4,4,2,3,0,0,6,4,5,0,0,3,2,6,1,0,0,1,1,1186.0
231,MC_SC_17_s03L_231,4,1,1,0,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,350.0
232,MC_SC_17_s03L_232,4,4,2,27,2,0,6,0,17,0,0,6,1,3,6,2,0,0,2,1602.0
233,MC_SC_17_s03L_233,4,5,3,0,1,0,30,3,15,7,0,4,0,5,6,0,0,0,0,1711.0
234,MC_SC_17_s03L_234,4,5,4,1,2,0,14,0,5,23,2,4,0,1,27,2,0,1,0,1677.0
235,MC_SC_17_s03L_235,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,351.0
236,MC_SC_17_s03L_236,4,3,2,0,0,1,10,0,0,0,0,0,1,0,1,0,0,0,0,912.0
237,MC_SC_17_s03L_237,4,3,3,1,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1238.0
238,MC_SC_17_s03L_238,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0
239,MC_SC_17_s03L_239,4,1,1,0,3,0,1,0,0,7,0,6,1,4,0,0,0,0,3,668.0
240,MC_SC_17_s03L_240,4,4,2,78,11,4,8,0,31,0,0,2,0,5,4,0,0,0,0,994.0
241,MC_SC_17_s03L_241,4,4,3,3,2,0,5,0,1,6,0,1,0,0,0,1,0,1,0,2150.0
242,MC_SC_17_s03L_242,4,7,5,53,9,0,7,0,10,1,0,0,1,1,0,0,0,0,0,1295.0
243,MC_SC_17_s03L_243,4,4,3,2,2,1,4,0,6,1,0,0,0,1,14,0,0,0,0,1761.0
244,MC_SC_17_s03L_244,4,1,1,0,0,0,0,0,7,0,0,0,0,3,1,0,0,1,0,769.0
245,MC_SC_17_s03L_245,4,3,2,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,830.0
246,MC_SC_17_s03L_246,4,3,2,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,944.0
247,MC_SC_17_s03L_247,4,4,3,1,1,0,5,0,1,0,5,4,2,1,7,1,0,0,3,1820.0
248,MC_SC_17_s03L_248,4,4,3,1,0,0,6,0,0,0,0,0,0,2,0,1,0,0,0,1710.0
249,MC_SC_17_s03L_249,4,3,2,18,0,1,6,0,5,0,1,0,0,2,1,0,0,1,2,1188.0
250,MC_SC_17_s03L_250,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,216.0
251,MC_SC_17_s03L_251,4,3,2,4,0,0,1,2,8,0,0,4,0,0,1,0,0,0,1,1092.0
252,MC_SC_17_s03L_252,4,4,2,28,1,0,9,0,19,0,3,0,0,3,10,0,0,3,5,1083.0
253,MC_SC_17_s03L_253,4,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,447.0
254,MC_SC_17_s03L_254,4,1,1,0,0,0,0,0,20,9,0,0,1,7,25,1,1,2,1,793.0
255,MC_SC_17_s03L_255,4,7,5,0,3,0,8,0,6,3,1,1,0,0,5,3,2,0,1,1993.0
256,MC_SC_17_s03L_256,4,1,1,0,0,0,0,0,8,0,0,3,2,1,5,2,0,0,0,857.0
257,MC_SC_17_s03L_257,4,5,4,1,0,0,2,9,27,1,0,5,0,1,12,0,0,0,1,1001.0
258,MC_SC_17_s03L_258,4,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,900.0
259,MC_SC_17_s03L_259,4,3,2,24,0,0,1,0,5,2,0,4,0,0,11,0,0,0,2,1036.0
260,MC_SC_17_s03L_260,4,4,3,9,1,0,3,0,0,2,0,0,0,0,11,0,1,0,0,1925.0
261,MC_SC_17_s03L_261,4,7,3,0,0,0,4,1,35,9,1,6,0,0,14,5,0,0,1,1473.0
262,MC_SC_17_s03L_262,4,3,2,5,2,2,4,0,71,5,0,0,0,0,2,0,1,0,0,1613.0
263,MC_SC_17_s03L_263,4,1,1,0,1,1,2,0,0,3,0,0,1,1,4,0,0,0,0,1135.0
264,MC_SC_17_s03L_264,4,2,2,25,0,0,1,1,9,1,1,1,0,2,13,0,0,0,1,787.0
265,MC_SC_17_s03L_265,4,8,2,5,4,0,1,0,0,19,0,9,0,4,50,1,1,0,2,2394.0
266,MC_SC_17_s03L_266,4,2,2,32,0,0,1,1,9,0,0,2,0,0,10,0,0,0,4,1132.0
267,MC_SC_17_s03L_267,4,1,1,1,0,0,0,0,26,0,2,0,0,1,0,0,0,0,0,710.0
268,MC_SC_17_s03L_268,4,2,1,6,0,0,0,0,7,0,0,0,0,1,6,0,1,0,0,984.0
269,MC_SC_17_s03L_269,4,8,7,123,20,0,11,4,117,9,3,0,4,0,33,2,1,0,0,1954.0
270,MC_SC_17_s03L_270,4,6,3,0,0,3,0,10,1,2,0,9,0,0,1,1,0,0,0,744.0
271,MC_SC_17_s03L_271,4,5,4,0,1,0,3,0,32,6,0,0,2,3,5,0,0,1,0,1255.0
272,MC_SC_17_s03L_272,4,4,4,1,0,2,0,0,5,1,0,2,0,0,0,1,0,0,0,867.0
273,MC_SC_17_s03L_273,4,4,3,57,4,8,8,1,36,9,3,0,2,0,26,4,1,1,1,1383.0
274,MC_SC_17_s03L_274,4,2,1,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,828.0
275,MC_SC_17_s03L_275,4,4,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,615.0
276,MC_SC_17_s03L_276,4,4,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,537.0
277,MC_SC_17_s03L_277,4,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2571.0
278,MC_SC_17_s03L_278,4,3,2,26,0,5,1,0,19,0,0,2,0,0,12,0,0,0,1,904.0
279,MC_SC_17_s03L_279,4,4,3,25,0,1,7,3,3,1,0,0,1,0,6,0,0,2,2,703.0
280,MC_SC_17_s03L_280,4,5,4,45,0,1,14,0,2,0,0,0,0,0,4,0,0,1,3,1671.0
281,MC_SC_17_s03L_281,4,3,3,2,3,0,0,0,0,8,0,0,0,0,10,0,0,0,0,1046.0
282,MC_SC_17_s03L_282,4,4,2,30,2,0,1,0,7,0,2,4,1,2,8,2,0,0,1,975.0
283,MC_SC_17_s03L_283,4,2,2,4,3,8,2,0,8,15,1,2,1,0,16,0,0,0,0,617.0
284,MC_SC_17_s03L_284,4,7,5,42,1,1,0,0,9,1,0,1,0,0,9,0,0,0,9,1105.0
285,MC_SC_17_s03L_285,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.0
286,MC_SC_17_s03L_286,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.0
287,MC_SC_17_s03L_287,4,9,5,68,6,5,4,16,31,3,3,26,5,1,45,2,0,2,1,1850.0
288,MC_SC_17_s03L_288,4,5,3,6,8,2,14,0,3,5,0,0,0,2,3,0,0,0,0,1818.0
289,MC_SC_17_s03L_289,4,3,2,29,1,1,1,0,2,0,0,0,0,0,8,0,0,0,0,725.0
290,MC_SC_17_s03L_290,4,2,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1069.0
291,MC_SC_17_s03L_291,4,4,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,937.0
292,MC_SC_17_s03L_292,4,7,3,5,10,23,15,0,13,20,3,0,2,1,56,8,6,0,0,4032.0
293,MC_SC_17_s03L_293,4,2,2,10,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,572.0
294,MC_SC_17_s03L_294,4,5,4,3,6,2,8,0,16,0,0,14,0,0,10,1,0,0,0,2170.0
295,MC_SC_17_s03L_295,4,4,3,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,584.0
296,MC_SC_17_s03L_296,4,4,3,0,2,0,2,0,0,1,0,2,0,0,0,1,0,0,0,929.0
297,MC_SC_17_s03L_297,4,5,4,0,1,2,1,10,25,3,0,7,0,1,4,0,1,0,0,952.0
298,MC_SC_17_s03L_298,4,7,5,50,0,0,3,2,12,1,0,2,0,0,20,1,0,1,0,1100.0
299,MC_SC_17_s03L_299,4,4,2,0,0,1,5,0,0,0,0,0,0,0,4,0,0,0,0,1435.0
300,MC_SC_17_s03L_300,4,7,5,1,6,0,15,0,7,33,0,3,0,2,89,5,2,0,2,3366.0
301,MC_SC_17_s03L_301,4,3,2,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,840.0
302,MC_SC_17_s03L_302,4,5,2,40,0,1,0,0,5,1,0,1,1,0,8,1,0,2,1,1067.0
303,MC_SC_17_s03L_303,4,5,3,50,0,2,2,2,14,1,1,3,1,0,1,2,0,0,0,1428.0
304,MC_SC_17_s03L_304,4,5,3,0,0,0,2,1,5,2,0,4,0,0,3,2,0,1,2,1355.0
305,MC_SC_17_s03L_305,4,2,2,0,0,5,7,0,0,0,1,1,0,0,3,0,0,0,0,1258.0
306,MC_SC_17_s03L_306,4,4,3,4,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,795.0
307,MC_SC_17_s03L_307,4,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,2,2,1,659.0
308,MC_SC_17_s03L_308,4,4,3,4,0,0,1,3,8,0,0,0,1,0,0,1,0,0,0,790.0
309,MC_SC_17_s03L_309,4,5,4,36,2,0,4,2,18,1,0,5,0,0,5,3,0,0,0,1678.0
310,MC_SC_17_s03L_310,4,3,3,1,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,544.0
311,MC_SC_17_s03L_311,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.0
312,MC_SC_17_s03L_312,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.0
313,MC_SC_17_s03L_313,4,6,4,0,3,0,11,0,6,4,3,12,0,0,6,1,0,1,0,1633.0
314,MC_SC_17_s03L_314,4,5,3,2,0,0,1,6,33,0,1,1,5,5,3,1,0,0,1,1088.0
315,MC_SC_17_s03L_315,4,5,3,3,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1401.0
316,MC_SC_17_s03L_316,4,4,3,40,3,0,9,1,16,0,4,0,1,1,11,0,0,0,0,1645.0
317,MC_SC_17_s03L_317,4,5,3,2,8,0,14,2,0,31,0,0,0,0,26,4,2,2,1,3605.0
318,MC_SC_17_s03L_318,4,1,1,0,0,0,0,0,7,0,0,0,1,0,4,0,0,1,0,557.0
319,MC_SC_17_s03L_319,4,3,2,22,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1255.0
320,MC_SC_17_s03L_320,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,612.0
321,MC_SC_17_s03L_321,4,4,3,2,0,0,1,3,6,0,0,1,0,0,1,0,0,1,0,700.0
322,MC_SC_17_s03L_322,4,2,2,31,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1257.0
323,MC_SC_17_s03L_323,4,4,3,3,0,0,2,1,0,9,0,0,0,0,0,0,0,2,0,2763.0
324,MC_SC_17_s03L_324,4,6,3,45,2,0,2,0,15,0,1,0,4,0,17,2,0,0,1,1915.0
325,MC_SC_17_s03L_325,4,1,1,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,288.0
326,MC_SC_17_s03L_326,4,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,258.0
327,MC_SC_17_s03L_327,4,2,1,4,1,0,0,0,0,0,0,0,0,3,29,0,1,0,0,1775.0
328,MC_SC_17_s03L_328,4,6,3,4,0,0,6,3,23,22,2,18,1,2,0,4,0,0,0,1490.0
329,MC_SC_17_s03L_329,4,7,3,1,4,0,11,0,10,17,0,0,0,3,24,4,0,0,1,1882.0
330,MC_SC_17_s03L_330,4,4,3,0,2,0,4,0,2,22,0,0,0,1,9,1,0,1,1,1369.0
331,MC_SC_17_s03L_331,4,3,2,5,1,0,3,2,8,6,0,0,0,0,15,0,0,0,0,1581.0
332,MC_SC_17_s03L_332,4,3,2,0,0,0,0,6,9,0,0,11,2,0,0,0,0,0,1,1238.0
333,MC_SC_17_s03L_333,4,7,3,4,3,1,9,0,13,41,0,3,0,2,27,0,0,0,0,1863.0
334,MC_SC_17_s03L_334,4,3,2,24,3,0,1,7,19,1,1,0,0,0,2,0,0,1,0,907.0
335,MC_SC_17_s03L_335,4,6,4,1,8,1,8,3,53,7,0,1,0,5,9,4,1,0,1,2414.0
336,MC_SC_17_s03L_336,4,3,2,0,0,6,1,0,0,2,0,0,1,0,1,0,0,0,1,1116.0
337,MC_SC_17_s03L_337,4,1,1,0,0,0,0,2,9,0,0,0,0,4,0,0,0,0,0,473.0
338,MC_SC_17_s03L_338,4,6,4,0,2,1,13,5,40,3,5,13,3,1,21,3,0,2,0,1208.0
339,MC_SC_17_s03L_339,4,4,2,1,1,1,4,8,7,0,5,4,1,1,2,0,0,1,1,1158.0
340,MC_SC_17_s03L_340,4,3,2,0,0,1,1,2,2,0,1,2,2,6,6,0,0,0,0,691.0
341,MC_SC_17_s03L_341,4,2,2,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,886.0
342,MC_SC_17_s03L_342,4,4,2,3,2,1,7,1,4,14,3,0,0,0,8,0,0,1,1,1063.0
343,MC_SC_17_s03L_343,4,3,2,0,0,3,4,1,9,0,0,0,0,0,0,1,0,0,3,1383.0
344,MC_SC_17_s03L_344,4,2,2,5,0,0,2,0,10,0,0,0,0,1,11,0,0,0,0,1421.0
345,MC_SC_17_s03L_345,4,2,2,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,1199.0
346,MC_SC_17_s03L_346,4,7,4,15,6,0,2,0,2,2,0,14,0,2,77,3,15,1,0,3179.0
347,MC_SC_17_s03L_347,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.0
348,MC_SC_17_s03L_348,4,3,3,0,4,14,6,0,46,9,2,0,0,2,22,1,1,0,0,1887.0
349,MC_SC_17_s03L_349,4,5,4,1,7,0,29,2,3,61,4,0,2,0,30,1,2,0,1,2134.0
350,MC_SC_17_s03L_350,4,6,4,1,3,0,21,0,42,8,1,1,0,2,0,5,0,0,3,2611.0
351,MC_SC_17_s03L_351,4,5,3,0,0,1,0,4,5,1,1,1,1,0,0,1,0,0,0,862.0
352,MC_SC_17_s03L_352,4,3,2,6,0,0,3,1,5,2,0,0,0,0,0,0,0,0,0,1352.0
353,MC_SC_17_s03L_353,4,4,3,21,1,1,9,0,20,2,0,0,0,2,1,0,0,0,0,1169.0
354,MC_SC_17_s03L_354,4,5,3,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,965.0
355,MC_SC_17_s03L_355,4,7,4,8,5,0,40,3,53,1,2,4,0,1,5,1,0,0,0,3749.0
356,MC_SC_17_s03L_356,4,4,3,0,1,1,12,0,1,0,0,0,0,5,14,1,0,0,0,1444.0
357,MC_SC_17_s03L_357,4,4,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,866.0
358,MC_SC_17_s03L_358,4,3,2,0,1,0,9,0,78,13,0,0,2,10,33,4,1,0,0,2133.0
359,MC_SC_17_s03L_359,4,3,2,4,1,0,5,0,2,5,0,6,0,2,26,0,0,0,1,1641.0
360,MC_SC_17_s03L_360,4,5,3,0,1,0,6,7,8,0,1,3,1,0,0,1,0,0,0,1021.0
361,MC_SC_17_s03L_361,4,4,3,26,2,0,4,6,14,1,1,4,2,0,12,0,0,3,5,1137.0
362,MC_SC_17_s03L_362,4,4,2,46,3,0,2,0,14,0,0,3,0,0,5,0,0,14,7,1124.0
363,MC_SC_17_s03L_363,4,3,2,1,5,0,9,2,16,7,1,17,1,9,11,0,0,2,4,1174.0
364,MC_SC_17_s03L_364,4,2,2,0,0,2,8,2,1,40,1,0,5,0,0,0,0,0,0,579.0
365,MC_SC_17_s03L_365,4,8,4,50,2,0,36,0,10,2,0,46,0,1,41,3,9,0,0,3216.0
366,MC_SC_17_s03L_366,4,9,3,0,1,0,20,0,135,49,2,0,4,6,99,6,1,1,1,2452.0
367,MC_SC_17_s03L_367,4,5,3,28,9,1,5,0,3,0,0,6,1,0,29,1,3,0,0,2987.0
368,MC_SC_17_s03L_368,4,8,4,71,5,1,34,0,7,2,4,4,0,0,16,3,3,1,0,2844.0
369,MC_SC_17_s03L_369,4,2,2,0,0,1,1,1,1,10,0,0,1,0,1,0,0,0,0,536.0
370,MC_SC_17_s03L_370,4,9,6,143,44,0,55,0,13,1,3,33,5,1,196,6,32,2,2,3303.0
371,MC_SC_17_s03L_371,4,2,2,0,0,5,7,7,38,1,0,4,4,0,5,0,0,0,0,729.0
372,MC_SC_17_s03L_372,4,8,5,28,12,0,66,1,13,13,2,77,5,6,199,1,55,3,1,3158.0
373,MC_SC_17_s03L_373,4,5,4,49,2,0,0,0,24,1,1,10,0,1,44,1,20,2,2,2282.0
374,MC_SC_17_s03L_374,4,3,3,0,1,0,11,0,0,6,0,7,0,0,12,1,0,0,0,990.0
375,MC_SC_17_s03L_375,4,2,2,0,1,6,9,1,57,4,0,5,0,0,0,0,0,0,0,582.0
376,MC_SC_17_s03L_376,4,2,2,2,0,4,0,3,30,1,8,9,1,1,29,0,0,0,0,736.0
377,MC_SC_17_s03L_377,4,5,4,36,6,0,4,0,2,1,0,4,0,3,60,0,23,0,0,3171.0
378,MC_SC_17_s03L_378,4,5,4,39,9,0,0,0,19,0,2,24,0,1,76,3,19,2,1,2884.0
379,MC_SC_17_s03L_379,4,4,4,0,1,0,19,0,3,58,0,7,1,0,88,4,0,2,1,1778.0
380,MC_SC_17_s03L_380,4,5,4,53,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2203.0
381,MC_SC_17_s03L_381,4,9,6,99,20,0,3,0,3,4,4,47,2,0,72,6,29,0,1,2637.0
382,MC_SC_17_s03L_382,4,10,7,0,13,1,47,0,11,10,0,63,1,1,93,3,18,2,2,2011.0
383,MC_SC_17_s03L_383,4,7,4,3,1,0,36,0,5,2,0,28,0,1,45,0,1,0,0,1693.0
384,MC_SC_17_s03L_384,4,3,3,5,2,0,7,0,0,0,2,4,0,0,5,1,1,0,0,930.0
385,MC_SC_17_s03L_385,4,7,4,52,9,0,15,0,4,1,1,19,0,6,107,3,31,5,4,3050.0
386,MC_SC_17_s03L_386,4,7,3,35,8,0,36,0,2,2,1,28,1,0,38,1,6,7,0,3414.0
387,MC_SC_17_s03L_387,4,7,3,37,7,1,22,0,1,2,0,14,1,2,20,0,5,1,1,3535.0
388,MC_SC_17_s03L_388,4,5,3,0,1,0,19,7,3,38,1,0,0,0,0,1,0,0,0,1774.0
389,MC_SC_17_s03L_389,4,10,4,113,10,0,7,0,0,0,1,3,1,2,26,21,27,4,3,3810.0
390,MC_SC_17_s03L_390,4,7,4,34,2,0,70,0,2,1,0,12,0,1,9,0,6,5,0,2482.0
391,MC_SC_17_s03L_391,4,8,4,33,1,0,46,0,2,1,0,19,0,2,42,5,0,0,1,3101.0
392,MC_SC_17_s03L_392,4,5,4,17,1,0,30,0,9,0,0,8,0,1,10,0,3,1,0,1440.0
393,MC_SC_17_s03L_393,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.0
394,MC_SC_17_s03L_394,4,8,4,51,6,0,48,0,4,2,2,58,0,8,31,3,3,3,1,3551.0
395,MC_SC_17_s03L_395,4,9,6,0,21,1,119,0,209,83,5,3,0,9,21,9,0,3,7,2771.0
396,MC_SC_17_s03L_396,4,5,4,34,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2037.0
397,MC_SC_17_s03L_397,4,17,13,52,35,4,51,0,19,8,0,8,1,1,61,1,7,3,3,2733.0
398,MC_SC_17_s03L_398,4,9,7,47,13,0,46,1,6,4,0,9,1,1,75,2,4,6,2,2921.0
399,MC_SC_17_s03L_399,4,8,5,22,9,0,27,0,13,2,4,38,1,0,105,0,1,1,1,2092.0
400,MC_SC_17_s03L_400,4,8,5,65,8,0,27,1,6,8,4,7,1,1,52,5,6,0,2,3972.0
401,MC_SC_17_s03L_401,4,7,4,49,3,0,29,0,5,3,3,23,0,1,74,4,6,1,2,2795.0
402,MC_SC_17_s03L_402,4,5,4,30,3,0,9,0,13,0,2,9,0,5,73,0,14,1,0,2061.0
403,MC_SC_17_s03L_403,4,6,3,28,5,0,12,0,6,1,1,7,0,1,36,0,0,0,0,1784.0
404,MC_SC_17_s03L_404,4,11,7,58,23,1,9,1,6,5,2,2,2,2,110,13,23,9,4,2784.0
405,MC_SC_17_s03L_405,4,6,4,20,8,0,16,0,6,3,1,3,0,0,42,0,0,0,0,1899.0
406,MC_SC_17_s03L_406,4,5,4,26,0,0,20,0,0,0,0,4,0,2,16,2,0,0,0,1433.0
407,MC_SC_17_s03L_407,5,3,2,1,0,0,2,2,1,18,0,0,0,0,4,0,0,0,0,475.0
408,MC_SC_17_s03L_408,5,3,2,1,0,0,8,1,0,5,0,1,1,0,2,0,0,0,0,522.0
409,MC_SC_17_s03L_409,5,12,7,0,2,0,33,0,1,32,0,0,0,8,16,0,0,3,0,691.0
410,MC_SC_17_s03L_410,5,1,1,24,0,5,7,0,0,0,0,1,0,2,0,0,2,0,0,406.0
411,MC_SC_17_s03L_411,5,1,1,1,0,0,3,0,2,0,0,0,0,0,1,0,0,1,0,105.0
412,MC_SC_17_s03L_412,5,3,2,1,0,0,4,0,0,7,0,3,0,1,0,0,0,0,0,760.0
413,MC_SC_17_s03L_413,5,9,7,0,0,0,19,20,2,25,7,6,1,3,12,0,0,3,0,1151.0
414,MC_SC_17_s03L_414,5,3,2,0,0,0,3,1,1,12,0,0,0,0,8,0,0,0,0,544.0
415,MC_SC_17_s03L_415,5,4,3,28,0,6,19,0,33,9,4,0,1,4,21,0,0,0,0,905.0
416,MC_SC_17_s03L_416,5,3,2,23,0,0,12,0,8,2,3,0,2,1,6,0,0,0,2,1074.0
417,MC_SC_17_s03L_417,5,3,1,12,0,6,1,0,7,0,0,0,0,0,2,0,0,0,0,220.0
418,MC_SC_17_s03L_418,5,9,3,34,0,0,2,0,12,1,0,0,0,1,10,0,0,0,0,694.0
419,MC_SC_17_s03L_419,5,9,4,0,1,2,43,0,24,5,0,0,0,0,31,0,0,0,0,1639.0
420,MC_SC_17_s03L_420,5,10,3,1,1,0,9,0,28,10,0,0,0,1,6,0,1,4,0,2076.0
421,MC_SC_17_s03L_421,5,6,4,0,0,0,24,0,0,41,0,18,0,3,14,2,8,0,1,2009.0
422,MC_SC_17_s03L_422,5,4,3,3,0,3,25,1,8,2,0,5,0,3,35,0,0,2,0,1190.0
423,MC_SC_17_s03L_423,5,1,1,0,0,0,0,2,2,6,0,0,0,1,4,0,0,1,0,559.0
424,MC_SC_17_s03L_424,5,10,5,0,2,0,11,4,2,31,3,1,0,0,41,0,0,0,0,1553.0
425,MC_SC_17_s03L_425,5,4,2,1,0,0,16,0,1,29,1,0,1,0,5,0,0,3,0,945.0
426,MC_SC_17_s03L_426,5,5,4,0,0,0,15,2,1,13,1,0,2,0,4,0,0,0,0,765.0
427,MC_SC_17_s03L_427,5,5,3,1,0,0,7,4,8,11,0,6,0,4,8,0,0,1,0,869.0
428,MC_SC_17_s03L_428,5,3,2,11,0,0,2,0,6,3,0,0,0,0,5,0,1,0,0,369.0
429,MC_SC_17_s03L_429,5,5,4,0,0,0,29,0,1,10,0,7,0,3,5,0,0,0,0,1267.0
430,MC_SC_17_s03L_430,5,3,2,2,1,0,5,3,0,12,0,0,0,0,4,0,0,0,0,571.0
431,MC_SC_17_s03L_431,5,3,2,1,0,1,29,0,2,20,1,6,1,2,0,0,0,0,0,1176.0
432,MC_SC_17_s03L_432,5,4,3,0,2,0,22,0,0,15,0,1,1,1,4,3,0,22,0,800.0
433,MC_SC_17_s03L_433,5,3,2,0,0,0,2,0,0,2,0,0,0,0,8,0,0,0,0,519.0
434,MC_SC_17_s03L_434,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,260.0
435,MC_SC_17_s03L_435,5,3,2,0,0,3,10,0,0,2,0,0,1,0,0,0,0,1,0,862.0
436,MC_SC_17_s03L_436,5,5,5,1,0,0,7,2,44,15,0,7,0,1,7,0,0,0,0,719.0
437,MC_SC_17_s03L_437,5,6,4,0,3,1,20,0,13,2,0,2,1,1,2,0,1,31,0,635.0
438,MC_SC_17_s03L_438,5,5,3,5,1,2,18,0,41,7,0,1,1,1,17,0,0,0,0,1700.0
439,MC_SC_17_s03L_439,5,7,7,13,4,3,3,0,14,0,0,1,0,1,3,0,0,0,0,113.0
440,MC_SC_17_s03L_440,5,3,2,2,1,0,8,1,1,6,0,0,0,0,1,0,0,0,0,635.0
441,MC_SC_17_s03L_441,5,3,2,0,0,0,5,0,0,10,0,0,0,0,0,1,0,1,0,512.0
442,MC_SC_17_s03L_442,5,5,4,71,1,1,30,0,3,6,2,13,1,0,14,0,0,0,0,1610.0
443,MC_SC_17_s03L_443,5,2,1,0,0,0,1,0,0,3,0,0,2,0,6,0,0,0,0,910.0
444,MC_SC_17_s03L_444,5,14,5,0,3,5,13,0,129,14,0,1,2,2,6,0,1,10,0,958.0
445,MC_SC_17_s03L_445,5,13,4,0,1,1,19,0,1,35,0,2,0,0,15,2,2,1,0,1189.0
446,MC_SC_17_s03L_446,5,1,1,0,2,1,1,0,10,4,0,4,0,0,7,0,0,0,0,284.0
447,MC_SC_17_s03L_447,5,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,360.0
448,MC_SC_17_s03L_448,5,5,3,1,0,3,29,0,53,0,2,0,2,0,12,2,0,0,0,1195.0
449,MC_SC_17_s03L_449,5,8,6,0,2,0,18,0,2,56,1,10,2,3,44,0,0,3,0,757.0
450,MC_SC_17_s03L_450,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,418.0
451,MC_SC_17_s03L_451,5,6,4,1,1,1,22,0,21,1,0,2,1,0,6,1,0,1,3,1571.0
452,MC_SC_17_s03L_452,5,1,1,0,0,0,3,4,0,2,1,0,0,0,3,0,0,0,0,664.0
453,MC_SC_17_s03L_453,5,3,2,0,0,0,9,0,0,0,1,2,0,5,11,1,0,0,0,972.0
454,MC_SC_17_s03L_454,5,6,5,0,3,0,25,0,0,41,0,10,2,6,52,0,0,22,0,958.0
455,MC_SC_17_s03L_455,5,2,2,0,0,1,9,0,0,0,0,0,0,0,2,0,0,0,0,581.0
456,MC_SC_17_s03L_456,5,2,2,0,0,0,6,0,0,11,0,2,0,0,4,0,0,0,0,472.0
