Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,egfp,dtom,slc17a6,slc32a1,rph3a,slc5a7,phox2b,ralyl,tenm2,ebf3,pcp4,tshz2,alcam,celf2,meis2,robo1,syt1,zfhx3,Area
368,MC_SC_17_s03L_241,8,4,3,False,False,False,False,True,True,119.43162193928376,72.51028157347334,188.93971761096918,102.4942409117564,104.71775645226498,94.0769816704289,12.641928434280759,90.31549817026561,122.17321814747608,76.48246209081151,87.10294607602853,88.55720700861386,6011.0
369,MC_SC_17_s03L_242,8,7,3,False,False,False,False,True,True,81.26461843277079,88.31814660462946,187.8218797230242,113.36374843399648,69.9896581631857,116.00524393782624,11.100384954610917,95.7781105831016,62.4099404650302,88.31886301788388,87.658470145681,89.75388636467076,3646.0
370,MC_SC_17_s03L_243,8,3,2,False,False,False,True,True,False,74.44916961376929,79.2462704819933,106.60502781169448,77.50076841531865,57.3306973823228,109.84059335685139,78.49405827965919,136.8794785021633,68.38033188431174,70.63458688252976,73.08997558796929,70.16223846416314,975.0
371,MC_SC_17_s03L_244,8,3,2,False,False,False,True,True,False,116.41547092783385,38.34106180498889,109.45146521342099,65.84092293619308,70.82512231141908,72.99591318576877,31.671641691658326,74.57945718360736,50.07493657814948,42.182472218451494,21.62829847566323,27.497490003219845,1019.0
372,MC_SC_17_s03L_245,8,6,3,False,False,False,True,True,False,84.6665832496115,25.46712679554789,93.98294239254557,64.1937913602621,47.03619112649527,70.69828776373801,8.84491580661427,90.177340418765,14.175675211524776,92.0172077840458,31.721807294853104,22.647472144800133,1458.0
373,MC_SC_17_s03L_246,8,5,3,False,False,False,True,True,False,81.2842609708742,51.66254646253124,138.23714265179976,70.68077163018273,37.16668705344821,111.66478355630886,31.237307504047095,89.20464744576948,48.47563434233487,143.5611432149886,39.518796535183675,60.53386140535134,1500.0
376,MC_SC_17_s03L_247,8,4,2,False,False,False,True,True,False,95.42586256067192,65.27496895064668,71.33288158581904,61.09407579962863,44.54862617364199,43.792675925603305,9.715625029001655,64.26877647404736,23.806367735101503,36.887374062205076,36.674298607230725,17.42715311345085,2891.0
377,MC_SC_17_s03L_248,8,7,3,False,False,False,True,True,False,82.37320075962835,46.17371365272294,76.40266243197159,66.65711453061682,40.17788394363972,68.9602160148059,12.675635980462088,72.30236789879916,29.535708477357044,51.08422530880434,38.03926813995528,19.135960656753817,2064.0
378,MC_SC_17_s03L_249,8,7,3,False,False,True,False,True,False,107.77985860493507,72.89838773956694,36.47484900303298,61.834698025086794,39.0030409332954,5.887184160301742,3.611022625968936,35.30584802129285,11.308098307513415,37.37263844661001,17.080298787081624,20.049433198101788,1354.0
379,MC_SC_17_s03L_250,9,4,2,False,False,True,False,True,False,60.49867013174458,51.70978401410788,63.300135292853945,32.08817651259745,5.916960298749799,7.7589950628208095,17.31348363356954,34.25841747071045,10.72562983196298,54.17163073887055,7.03736565496194,7.61455541754789,1070.0
382,MC_SC_17_s03L_251,9,5,3,False,False,False,True,True,False,101.61005644425451,41.775155186186495,121.63980460978645,109.65572529201961,79.45615973337073,132.6919426784884,21.857820951756697,53.332187521955426,83.91350175962951,115.49715801670143,19.356955777110507,85.59409083068266,1676.0
383,MC_SC_17_s03L_252,9,2,2,False,False,True,False,False,False,140.14232085126775,76.90763513688138,156.8687419630099,116.41762394002302,59.83925618806821,161.29424177079622,95.94737146956365,144.0127820301238,108.90518161910637,175.27130305934392,106.39272879525534,187.46551751862805,1517.0
384,MC_SC_17_s03L_253,9,4,3,False,False,True,False,False,False,35.68797285901977,55.81766142271315,110.93391526965962,76.71485615121614,73.6717540482132,61.795136358863616,19.36548990063839,63.57693227846244,42.38316996886389,120.88557589129351,15.24321272461357,71.46868303136567,826.0
386,MC_SC_17_s03L_254,9,4,1,False,False,True,False,True,False,70.54788706855025,28.15228810790145,106.44827778694871,73.58556245855586,41.16969580822454,87.28392671654494,11.71423104547305,35.21526200575695,6.186023761407897,58.85973713283639,8.150562028724138,70.78414678916761,1677.0
387,MC_SC_17_s03L_255,9,4,3,False,False,True,False,True,False,72.83062375935836,54.22436461089591,159.27309421719247,33.30136030104911,29.67307991140133,56.60759557482128,38.51626739184528,74.91865366739445,21.187961854784806,112.52290504698318,8.225166543322544,82.61269445968958,1108.0
388,MC_SC_17_s03L_256,9,8,3,False,False,False,True,True,False,91.82346534736033,18.472978362250252,120.55810874175577,66.94721907051607,46.67241072992781,15.385924962251078,37.07672027643181,86.70659651596263,40.83915198443188,47.79063697030876,61.05040709304979,73.07811547641866,4091.0
390,MC_SC_17_s03L_257,9,4,3,False,False,False,True,True,False,90.82485238337128,99.71853391976383,107.17626586206694,92.63322418426579,48.42583733436496,85.19034476533075,46.908185542746324,100.82831093704732,61.06274572321306,69.33479841279049,61.42959368973295,46.47850091136188,3247.0
391,MC_SC_17_s03L_258,9,4,3,False,False,False,True,True,False,46.781294147407145,53.708129784845966,84.76783292563631,70.76285835801566,22.836277008736847,64.69945722766984,25.24730856069799,73.52057361738629,47.32228246012302,77.29873563721324,64.5255285738635,59.282126806899136,2984.0
392,MC_SC_17_s03L_259,9,4,2,False,False,False,True,True,False,112.49908145625716,44.731190911381574,126.66547865583038,81.12555002910526,66.58385510038894,36.79808388492788,47.17503964515631,71.76960712550739,42.82218694873706,76.50397248902023,48.586972188685024,82.51881276355907,2284.0
393,MC_SC_17_s03L_260,9,7,3,False,False,True,False,True,False,88.53924009485914,16.027408083993,79.8157701742329,79.97855898550513,21.37538942809649,50.95522591259789,26.840069303297717,89.21348117170395,19.096690997229114,41.321710600770956,50.659319849217226,67.89084807661104,3374.0
394,MC_SC_17_s03L_261,9,4,3,False,False,True,False,True,False,89.65898999827307,24.038715538607242,126.9150424049876,47.87526923735226,64.89498994721119,84.87693071415931,16.797383970570674,50.44769934562325,67.6084304444889,60.20856137302106,71.44933464396699,16.654855566519284,1449.0
395,MC_SC_17_s03L_262,9,3,2,False,False,False,True,True,False,57.205163062668895,34.47506773173162,95.96963957915494,63.91128050816808,31.46079399922884,39.5601599150703,13.912369974105061,71.45434939243745,21.2242855869637,56.289917074750505,70.58474473175254,41.81142954977418,1679.0
397,MC_SC_17_s03L_263,9,8,2,False,False,True,False,True,False,4.995373514019203,17.100358132416684,110.32916257933844,64.06326253590896,2.62505193362281,63.99237182798052,59.73511759237966,60.01687443806726,36.6656869443903,26.101297355629345,60.29243191412474,27.54155231223502,780.0
398,MC_SC_17_s03L_264,9,5,3,False,False,True,False,True,False,116.3083711498034,48.19438690672586,185.76304372796676,69.13355666272285,85.80579822727252,68.87054648520228,41.66224717530073,140.75782341213053,52.89362677874965,69.49292465973508,65.35755528073744,22.20377149697787,1040.0
400,MC_SC_17_s03L_265,9,7,5,False,False,True,False,True,False,87.42536416182237,22.010335086724353,111.77148908803315,100.6708186507433,65.14167577462561,130.16845397018471,17.131271047748804,62.32968309167819,74.47577528860913,52.16404831437176,38.267822091940225,5.075848641226777,1137.0
401,MC_SC_17_s03L_266,9,4,3,False,False,True,False,True,False,100.52659080342411,30.88143945821359,114.40467098566216,67.32124752068162,28.066267836069176,46.385063106721624,13.51518902410176,79.17717255154429,14.163881897666027,131.16614477175162,26.823053687470242,106.99411495766353,1657.0
402,MC_SC_17_s03L_267,9,4,3,False,False,False,True,True,False,85.58181304536376,55.23006052077701,137.3102721567735,70.2302647771525,66.55722859580098,64.80967285098414,26.94817894311107,98.88594887949213,41.45043068404182,82.95416947222544,5.4742616388428305,76.98607354545099,1358.0
403,MC_SC_17_s03L_268,9,4,2,False,False,True,False,True,False,97.90340924874346,34.175294738999455,122.9778744837145,88.83883414621754,55.95692410049838,87.65719641334223,28.92109616804748,98.6548070304914,43.62120245569739,164.17467453001834,108.57427981454295,64.0565539185682,2727.0
404,MC_SC_17_s03L_269,9,2,2,False,False,True,False,True,False,39.17427143035673,97.48513331947287,195.30012610351156,69.48602419277975,35.3570303763605,84.89803328572754,20.740524826662906,58.54541151972796,31.31125481680342,70.63216675778386,63.15686238552169,47.30400359242969,593.0
405,MC_SC_17_s03L_270,9,5,3,False,False,True,False,True,False,8.076169730318075,45.516810892496665,106.45625743484354,69.18426337953727,25.815643008934224,86.3123794430753,54.77535233747594,41.110997664616086,45.9275455255211,71.25232314618,37.54719485732255,39.59038602604072,798.0
406,MC_SC_17_s03L_271,9,5,3,False,False,False,True,True,False,72.51804468989259,23.194562580481133,106.52366225411323,103.59092295995373,37.08920940171324,30.174671283736746,8.00307273733981,81.39925257701024,25.53818805580764,78.31564215536001,26.78886777028186,81.428571461843,1660.0
407,MC_SC_17_s03L_272,9,4,2,False,False,True,False,True,False,99.4005204920732,47.19718541569057,135.71854357480603,66.9645242841669,25.634506577292278,70.12723130262668,11.452077196975583,75.46261982451638,127.25473916376522,41.67759114364357,13.161577671522185,53.64969496798979,1554.0
408,MC_SC_17_s03L_273,9,4,3,False,False,False,True,True,False,96.47719149099866,78.22705614454895,204.325329748525,58.50021524268593,66.59119261594739,133.9592762472024,36.983429655066466,38.100438840617926,86.58045111062916,92.55645477587763,87.84311119080547,108.37587231780816,602.0
411,MC_SC_17_s03L_274,9,3,1,False,False,False,True,True,False,107.04733468909842,84.43292154332129,190.49421959072544,84.95573996537004,94.49627067405478,123.28983112649158,45.21218837575165,84.99957890255162,149.2420958034625,121.91551118506193,76.43014171290166,138.01187210505014,601.0
412,MC_SC_17_s03L_275,9,5,3,False,False,True,False,True,False,70.3384028286793,28.28748318191922,114.66356413645292,44.94257200189955,20.873058077340595,71.22363874988416,16.165959634478572,60.34887773030989,19.560316550264186,57.477125766783956,57.991969890119336,38.21596527237005,2587.0
413,MC_SC_17_s03L_276,9,3,2,False,False,False,True,True,False,116.72758119478539,69.52327285515882,145.63858355031886,100.66274465596071,28.651179762431415,18.229260819085074,21.418584509592314,113.27940792231367,52.93822071072522,55.25790748930828,13.546333306110144,47.40620767889284,1671.0
415,MC_SC_17_s03L_277,9,5,3,False,False,True,False,True,False,43.7974093045821,60.35491574086958,129.12722486805683,59.920377361204864,17.082798767039797,93.71343463042032,44.25125968798571,70.92681701868645,67.05035689855373,59.62310800786472,56.449302448529444,55.34696951368696,2249.0
416,MC_SC_17_s03L_278,9,4,2,False,False,False,True,True,False,71.21619331511369,69.41667198311221,140.6672315091802,66.1805458554977,9.855907619275328,121.5817862800463,27.617297798611162,57.04421846392717,51.78391598512297,77.28123565691337,13.680729262920472,10.582185268851756,1743.0
417,MC_SC_17_s03L_279,9,2,1,False,False,False,True,True,False,87.4342827378984,53.54706786252738,158.26420532528104,55.64294790727832,41.44949439608531,91.2666771803663,36.19598736904125,59.585892560145226,61.976210577022734,91.05845043957692,55.95183790261106,80.08211471443747,842.0
418,MC_SC_17_s03L_280,9,3,2,False,False,True,False,True,False,28.802254288850573,72.85933247311691,226.4465382803678,35.70948147094585,33.436228604782144,98.16448061682254,15.887977203745686,41.93299697275479,32.9799660740302,80.99423655501809,12.162949145431526,89.73305869423619,991.0
419,MC_SC_17_s03L_281,9,6,5,False,False,True,False,True,False,14.076360356876048,49.46497455423812,93.9966325067038,65.5882056785578,13.878541281955231,89.32826617466667,44.72967553787353,80.08976825630533,29.226643230250385,25.194112913438147,50.9992388282522,39.02904089126685,2636.0
420,MC_SC_17_s03L_282,9,4,2,False,False,True,False,True,False,49.26737571009117,16.679530083031022,95.13659517339931,29.988108479866444,28.62998563810612,38.34399515150938,15.814553577519979,22.92519728417367,24.44136130083564,53.26263527651281,38.69031523044679,16.7720726848867,1274.0
421,MC_SC_17_s03L_283,9,4,3,False,False,False,True,True,False,87.1867004899325,26.292689129856292,90.35598894793544,59.56792254315784,67.73249286878188,23.055117493822266,22.53968625283691,42.22681110358835,24.600334707177872,59.046055106169845,15.463734284038006,35.56776133638231,1477.0
422,MC_SC_17_s03L_284,9,2,2,False,False,True,False,False,False,94.7542771724585,39.71191487997054,76.92716635850522,93.18889320481873,46.67295705914143,117.55457383732706,14.740301261929348,94.18470083256251,39.19978588127411,73.02806348392906,44.82840146160769,81.80536177215693,1756.0
424,MC_SC_17_s03L_285,9,4,3,False,False,True,False,True,False,9.824475646768803,36.15793294018455,87.66681927308264,34.50683966586076,15.686345299119624,34.10749081844156,26.32241501913496,67.95541237484584,30.044687079099415,24.341182012833283,50.47120906699675,22.613689470961848,1502.0
425,MC_SC_17_s03L_286,9,3,2,False,True,True,False,True,False,123.48059868952518,54.50743908431904,165.9450868073972,66.17063188692367,73.71912481076461,126.71701748550922,52.713064863039996,103.83196116313158,52.06651542887265,75.78536081314758,72.6055799867506,28.202047370425827,857.0
426,MC_SC_17_s03L_287,9,5,3,False,False,True,False,True,False,87.19256813179932,31.781529176236795,89.27097024731687,65.47536579802096,15.29546745808632,92.32220382840846,25.206770970582077,58.06006159938683,11.488621629939676,41.746919705248324,78.60566901343006,28.844295756646694,2059.0
427,MC_SC_17_s03L_288,9,5,3,False,False,True,False,True,False,106.75128342225887,51.40032946712244,129.01072953360136,77.78627612310545,8.244520735513465,24.764192700509778,28.44343409369144,86.6615843123772,14.218784956306097,112.3185852743411,28.165149098400324,43.15273206511545,1497.0
429,MC_SC_17_s03L_289,9,6,3,False,False,True,False,True,False,93.91609879223884,33.285949740282305,62.13541903534703,82.71342446946903,44.89073422587307,106.75540315138558,15.720273391570574,57.21893604625545,37.140994548001466,96.39968254593907,39.743282697047775,82.5060746005875,2004.0
431,MC_SC_17_s03L_290,9,4,2,False,False,False,True,True,False,112.40990846382871,16.49187502827828,87.76891927929812,39.28636432535978,29.777315995790058,74.02001046037924,7.541994242321101,41.28310958117995,17.271216168697425,40.50921637279425,36.917797974487385,27.256922298124536,1382.0
432,MC_SC_17_s03L_291,9,4,2,False,False,False,True,True,False,122.28682341309889,42.157837555147495,64.66532113876359,78.320980376043,70.63091254238267,95.26770151630012,30.24173756493082,70.30659393900314,30.71527944370672,79.32172394915086,19.665627463901316,27.799091773448453,1373.0
435,MC_SC_17_s03L_292,9,6,5,False,False,True,False,True,False,9.850403560812698,44.362349371972215,102.02555629802029,42.56039854533683,34.51269362268832,64.45980883540174,51.238586554989574,81.12755959141276,77.26630172927132,42.01261627380835,44.41796336490242,44.1654377566588,2269.0
436,MC_SC_17_s03L_293,9,6,4,False,False,True,False,True,False,22.7549747922257,53.82710725007736,135.56426305665653,98.44725623292473,32.45779954057256,138.38621069458955,64.05712478312786,91.03312276207608,84.38595968532542,59.608079955871446,66.96644383694573,71.79307851606714,2245.0
437,MC_SC_17_s03L_294,9,4,3,False,False,False,True,True,False,147.3172868125465,55.35416039364919,113.35416945706315,64.87589564015721,90.98028079643066,117.00146636239762,14.174573867641142,51.52138357839218,27.057950381643227,64.67191459176244,15.99371490248351,30.655651017427356,905.0
438,MC_SC_17_s03L_295,9,4,2,False,False,True,False,True,False,78.95496772172022,63.99300927135347,144.46376638823352,66.8576140525089,43.72400296507856,114.68892295054337,21.607205754205005,73.2394406575614,30.503825256574366,78.80166884072099,49.31412735664574,46.31501157907291,1981.0
439,MC_SC_17_s03L_296,9,7,4,False,False,True,False,True,False,81.79540724810334,59.10273605574698,70.1589051719408,12.545304776606798,2.9829673224652624,168.22566416534136,13.690896853608214,97.05580864621928,34.288480202569,30.06173508505958,21.01940287081963,59.12033292600358,1749.0
440,MC_SC_17_s03L_297,9,2,1,False,False,False,True,True,False,121.7415632634535,37.28112438289191,78.41853521436235,71.75495077838826,58.642387177721695,84.51624036532573,20.56706740342493,74.94929627487902,49.003946790308845,96.37609278314076,44.82713694769711,58.78937353629977,1008.0
441,MC_SC_17_s03L_298,9,7,5,False,False,False,False,True,True,71.21452950241914,59.53338116467282,133.7673310737794,72.2084296267905,63.230884990846484,66.70352248062441,16.387332837436166,66.41139032488978,58.192258513329385,66.05211934283254,40.9708211731721,38.35026856169587,2836.0
450,MC_SC_17_s03L_299,10,3,2,False,False,False,True,True,False,50.69731685642819,65.73031302107991,101.0138319018473,45.280755808991906,8.917810337229293,36.695971672379876,7.937368185459316,46.72848750767025,19.176868282779758,41.817172046322604,31.91215088520964,42.58110192330665,2698.0
453,MC_SC_17_s03L_300,10,5,2,False,False,False,True,True,False,106.92411405808181,102.95140716981831,193.2176955865697,49.426214531137845,16.789856449509596,107.40074525242575,27.14855793717068,78.75257025272202,54.71791536070068,64.76612607908618,97.89306122229027,64.36130865224364,2249.0
454,MC_SC_17_s03L_301,10,4,3,False,False,False,True,True,False,168.83184925523085,113.02534700712434,200.7649631188425,59.36328673682206,26.94570809113337,74.8487252899597,28.314008275400553,83.85207210971173,27.724584112932565,90.81915214056367,72.03708040293176,94.49146008581863,2689.0
455,MC_SC_17_s03L_302,10,4,2,False,False,True,False,True,False,76.86737555209923,32.28324285618626,123.01499420331282,38.19880399041688,53.66800532638852,75.02700096750533,17.161759598421323,29.081222266178838,33.68549023333142,42.274619539581636,15.39047038276424,101.05257025940823,973.0
456,MC_SC_17_s03L_303,10,5,3,False,False,True,False,True,False,84.5354836362904,34.19687408714155,100.47394978400908,81.4898426419234,29.40682443167155,106.84565736201297,8.257318946650221,54.41850987198949,33.900019219430334,37.908442936678746,55.81857736111617,90.35943327137667,2252.0
457,MC_SC_17_s03L_304,10,5,4,False,False,False,False,True,True,4.750311866352658,105.1167121018061,205.6206216849333,101.08844637265348,18.08798577705557,68.88364700606138,13.710667247770607,97.58889954533123,97.34234300590036,115.49544184998999,2.4232449909896028,13.508629848113943,1711.0
458,MC_SC_17_s03L_305,10,3,3,False,False,True,False,False,False,12.472782707285797,35.196325429236836,135.85372711087481,69.94892280216214,61.97339809886828,47.948412511932936,26.499648381056538,46.04679037209393,30.964160916725998,114.6534525130936,28.224404839807416,79.22876543223114,771.0
459,MC_SC_17_s03L_306,10,4,3,False,False,True,False,True,False,108.30765315646343,60.99073875145038,152.3226967348339,92.25988500088984,66.22876064677229,110.24938990912536,49.823043403680394,82.37234376478176,37.25604491047784,94.21301944944217,66.27980318173162,85.0755262804047,1730.0
461,MC_SC_17_s03L_307,10,4,3,False,False,False,True,True,False,93.1301145725591,77.18546139507795,107.1752572486737,91.65702254352793,68.2982804804965,68.32768654567859,23.156842607478996,106.76523226931599,43.615451650410925,47.75374747891672,62.10783762871996,47.69518980655415,1706.0
462,MC_SC_17_s03L_308,10,4,2,False,False,True,False,True,False,91.07493218780648,18.242922953702195,116.47696554592423,73.25909337440562,43.72242142486768,102.42125255313661,30.697693602578973,104.41865428521096,32.827076253412095,95.75988226374939,89.93555208722994,42.38906514165263,1760.0
464,MC_SC_17_s03L_309,10,4,2,False,False,True,False,True,False,13.125668075679158,72.1249294913325,100.36803178001448,71.65291727989481,74.27983036372838,17.71096315270887,44.53530314054367,37.61841526465529,18.28994938844935,107.03920284639176,13.62958139151903,17.38144783668871,1246.0
465,MC_SC_17_s03L_310,10,4,2,False,False,True,False,True,False,97.43262382633034,30.133583959315434,91.70521840947697,57.14000603673362,55.38401463198455,88.58183188264036,33.83025142177792,62.26814489842747,13.070240546942426,73.04271622075085,79.19533824951154,42.04073437285683,2339.0
467,MC_SC_17_s03L_311,10,2,1,False,False,False,True,True,False,139.4160200722087,24.927615260142876,136.50999193771233,12.420385273341225,22.03758267437685,138.90766827396965,38.418739364104844,100.0570575996357,50.320525969747095,71.71817865463409,21.730710074851615,29.866143657524265,989.0
468,MC_SC_17_s03L_312,10,5,3,False,True,True,False,True,False,10.325610136107596,31.45716112413931,115.98424864953758,84.43486651366801,34.89839729852665,77.70754340458815,69.31269794908705,58.13384807723532,124.52317138252863,34.58546281654886,34.45309538850686,15.50756408583646,1248.0
471,MC_SC_17_s03L_313,10,4,3,False,False,False,True,True,False,136.33217855180962,86.85054097295887,169.29429819477357,77.87039786011789,65.08902071696602,26.143002805526564,24.412096646513678,100.0540098978254,35.81885833669331,49.82374164945958,21.91057126930308,48.96288295182652,1762.0
472,MC_SC_17_s03L_314,10,4,2,False,False,True,False,True,False,98.8857009468824,20.661498855078392,142.31570543949655,91.07867743172784,23.024699122590253,36.70363663303353,37.91494785097685,108.91489183334282,29.431106951700883,85.987782015745,59.5392361885194,114.5113773188968,2573.0
473,MC_SC_17_s03L_315,10,4,3,False,False,True,False,True,False,19.590873500149588,72.62060767105791,157.00998400199498,29.311813776178933,16.610765373324355,113.26083338243339,47.81693292517329,64.78818681276404,35.04169762713533,61.94423238223119,20.565082048844882,30.525248364777724,1347.0
474,MC_SC_17_s03L_316,10,5,4,False,False,True,False,True,False,26.805905512683808,70.84724850950772,181.27922452929457,62.25056415545904,78.29593098940201,82.66879240022135,61.582856547315096,93.27938439041874,81.251762763058,61.80955515446984,50.92372083333075,31.249114454451945,1087.0
475,MC_SC_17_s03L_317,10,7,3,False,False,True,False,True,False,105.5337556123706,42.07793946171289,86.469926006261,67.16392217218257,10.551261656886702,53.93970051514517,4.034008782320856,67.03835272546202,11.373914218245798,28.012786476954773,44.43280808837538,25.339234335762665,1148.0
476,MC_SC_17_s03L_318,10,7,4,False,False,True,False,True,False,28.264585336198362,67.98710573635358,141.4949089945619,47.58900475166247,21.339840440169286,97.69261906462148,68.71627189862866,106.39687175866618,113.23623447959487,40.7290423507906,60.40733091957419,43.75625941357012,2609.0
477,MC_SC_17_s03L_319,10,2,1,False,False,False,True,False,False,101.69929707770359,35.67509430181729,111.38501784839364,7.131569021256076,23.985447357992268,87.39974212212523,0.7276281509826702,29.2980618602461,24.058457506016136,49.5385557299843,5.305278700666921,1.048996220857147,364.0
478,MC_SC_17_s03L_320,10,4,2,False,False,False,True,True,False,76.58495771492174,61.07902612623106,137.78953173679733,88.14476697042325,50.36252450407751,89.31675696087106,46.267828771431624,103.96919183788567,43.43495798721658,71.09809739944261,67.17834531784123,43.173414970601854,3131.0
479,MC_SC_17_s03L_321,10,4,2,False,False,False,True,True,False,73.9631558058569,38.41895956615395,99.73292806825778,36.41228285172255,50.15251723113016,90.4579659591543,23.207139366973376,66.62050869099596,27.951141653327443,62.700491838783,6.3504496557132,27.24550012730869,1098.0
480,MC_SC_17_s03L_322,10,4,3,False,False,False,True,True,False,121.63634142839327,95.32866907610335,154.50500977517106,114.18307780290073,81.35928707755494,100.8291789344652,19.34657668824104,79.57950753272699,133.52161325464112,81.44769705504444,17.136681699270923,31.285056231991277,1608.0
481,MC_SC_17_s03L_323,10,2,1,False,False,False,True,False,False,120.9123242860137,49.75263119186378,167.07561796544,48.143446215842516,40.327016476521294,135.686384208979,50.24819949201252,74.42214800094801,83.1792379237605,104.28197231275144,64.95865609479108,62.408145436918865,1566.0
482,MC_SC_17_s03L_324,10,3,2,False,False,True,False,False,False,84.915100461229,50.10921782223426,102.29820461112338,17.849000799733144,49.217580807804204,107.10120101402589,29.083498568355335,97.05542216668776,65.42927612195051,94.19130643458494,3.2352966517055854,90.89312013450507,926.0
483,MC_SC_17_s03L_325,10,5,3,False,False,False,True,True,False,117.05387588260986,59.73750220178665,95.82920671843463,105.4468761915086,74.07011553768723,75.11316900804538,39.49238945647945,69.74377061570279,43.37821667001299,105.09207741340772,19.221331437196334,40.18687542885658,943.0
484,MC_SC_17_s03L_326,10,3,2,False,False,False,True,True,False,69.44976312388158,47.358753716158674,127.53842377431205,80.90585538928029,54.993416023921604,87.31327033355576,59.25684047068397,93.42306587130453,62.93212462769907,87.23943583935092,101.89379096867084,109.4762556897124,970.0
485,MC_SC_17_s03L_327,10,7,6,False,False,False,True,True,False,81.3852646802455,24.51127687088854,90.35428454086532,64.30009190100998,24.58557498916892,44.046425458522165,3.6905834129562693,24.200097345769297,74.66302815777055,32.92526636856425,6.6933395066324355,16.243005824231076,1165.0
486,MC_SC_17_s03L_328,10,4,3,False,False,True,False,False,False,143.55085961541377,72.22308026248089,116.88570653750205,69.6056221039557,45.1341113640519,7.571116269509268,40.3919202079015,25.497287958835926,29.170960306226036,105.31288704091959,61.02126697498074,36.299587957713136,818.0
488,MC_SC_17_s03L_329,10,5,4,False,False,False,True,True,False,102.53606122744878,18.47293370381133,113.99143123974252,8.610097879043165,7.306442654238863,44.2756321951547,5.177931771275495,37.285204686961265,11.551965285255228,33.75952062881501,3.3441265217050455,4.196514012303487,836.0
489,MC_SC_17_s03L_330,10,5,3,False,False,False,True,True,False,74.6178947883841,39.40416562900638,47.26425404529043,27.440997065477617,11.865193697160624,10.571283249535696,2.4348683744346404,23.336011506820924,75.10529839623517,85.19085749348059,5.287695285777105,3.165321039695833,795.0
490,MC_SC_17_s03L_331,10,7,4,False,False,True,False,True,False,9.535062421859077,40.837402442054014,70.19622776086378,35.57455206660339,10.457205525800694,62.2316773461475,47.62898391197532,72.79638913662319,62.75674242378397,12.235064252340944,34.199101227466265,12.93472274127144,2111.0
491,MC_SC_17_s03L_332,10,3,2,False,False,False,True,False,False,78.56089223424712,49.95145956601463,91.96167424405171,72.24667351153442,34.657514125995974,89.32969626158997,69.32949221729304,95.14959397927662,68.95934449368629,62.791392467750065,91.0023428009469,124.22179981531161,797.0
492,MC_SC_17_s03L_333,10,2,1,False,False,True,False,True,False,102.03738405772879,48.870217762213834,88.66506927787022,29.6447356068648,11.198744256004248,80.67400475508875,11.078352030454072,44.13277468456818,63.53631700428558,69.53809989251116,26.544283267038423,76.97566501073669,1040.0
493,MC_SC_17_s03L_334,10,2,2,False,False,False,True,True,False,84.45311599559496,70.4057034780363,127.63729697107144,61.73715416842626,65.40467968535484,116.27063675266238,28.88369202469727,102.60302945271985,41.75710779679265,59.487661322153485,73.96956135345756,98.63432032966695,923.0
494,MC_SC_17_s03L_335,11,4,2,False,False,True,False,True,False,90.59612191015853,62.42720935683133,101.85755330972614,48.411707250247446,11.572739112195151,35.33017944601757,106.55999320480427,137.97482138451085,53.61172112395603,50.3731034380723,27.73949122688738,68.96342039875303,1251.0
497,MC_SC_17_s03L_336,11,2,1,False,False,True,True,True,False,119.156238755926,82.78400127549266,176.52659095611233,87.55563779378329,112.70933665742727,202.65190086130966,64.5680243908221,86.88616859610822,140.33050875086565,189.96606970645917,69.41116421349936,198.7738822907893,916.0
498,MC_SC_17_s03L_337,11,3,3,False,False,True,False,True,False,114.33661149829301,50.34922715376721,140.48415022972796,115.27718670853993,75.59948803621661,87.84978686568127,42.905744367394306,116.89329841214209,72.12878942605504,140.74383915265062,49.11251828198829,141.06324366508036,1464.0
501,MC_SC_17_s03L_338,11,3,2,False,False,True,False,False,False,11.822406474281234,62.390992400747066,126.17171727287293,83.45444891838277,9.131192670779809,76.6596001270325,40.300672072158086,112.43179547680442,41.462722167107636,119.9765843333881,78.46416797069521,103.46157506876554,632.0
504,MC_SC_17_s03L_339,11,5,3,False,False,True,False,True,False,79.20543664120541,46.0680585391452,72.67387192536454,66.96373663858427,3.3362792528492786,90.48530361937091,24.555570606037595,79.93573579905394,27.541229874101845,52.03590377663417,53.731913105109484,78.51319900832726,2765.0
505,MC_SC_17_s03L_340,11,5,3,False,False,True,False,True,False,79.55816991871293,31.442151094366587,87.49066158282785,85.78268448726718,7.376559667492448,114.8267076910432,53.63551633588137,89.23248841474168,36.7513871832318,85.07237302617486,70.29621081640738,93.1926437874334,2050.0
507,MC_SC_17_s03L_341,11,5,2,False,False,True,False,True,False,38.795031696626076,3.64589357742886,56.87664340640591,61.71443486853987,62.33549462541695,100.057119689806,3.9529552865872657,27.673169853092237,15.144290750951773,19.07689473962418,18.484447217689656,10.36989798354216,1274.0
509,MC_SC_17_s03L_342,11,5,3,False,False,True,False,True,False,23.729625757635816,43.4737557576901,122.7793473844995,66.87552070835542,2.2511640788662715,149.6277467011165,14.384895603262686,99.1546228203956,19.563960009578675,58.95776008127017,38.501016271433,12.021561814097925,1202.0
510,MC_SC_17_s03L_343,11,6,2,False,False,True,False,True,False,59.15214262576816,51.63250117038884,89.98883494405199,62.470086971182326,42.95798396284868,20.3567802326227,6.4875183405930965,53.92605830275665,27.57599080278414,42.40470858064851,45.77024493098356,43.09594014405522,1873.0
